nrun  cer1    cer2    cer3    cer4    cer5    cer6    cer7    cer8    cer9    cer10   flag
2748  78.82  65.29  67.93  87.84  68.96  86.22  114.76  84.30  154.45  426.38  1
2749  75.14  56.23  65.69  74.92  75.20  90.98  105.63  87.64  162.40  124.01  0
2750  81.41  68.88  73.46  75.24  70.45  90.45  94.73  79.83  158.21  101.15  0
2751  79.82  66.26  73.06  63.97  76.52  91.65  94.54  78.13  115.85  133.91  0
2752  75.99  71.98  67.25  72.84  67.39  94.50  104.76  66.62  134.21  117.56  0
2753  76.04  57.07  75.97  74.50  75.00  88.17  120.25  90.46  173.47  157.47  0
2754  68.03  58.11  77.60  74.47  74.05  88.65  95.08  104.46  149.65  208.02  1
2755  67.10  60.96  76.72  80.34  65.83  78.31  95.41  77.37  149.67  103.18  0
2756  75.59  64.45  71.36  79.98  77.97  90.48  119.93  90.79  108.00  256.69  1
2758  73.41  63.20  73.04  79.59  73.75  88.88  91.66  80.84  158.83  282.06  1
2759  69.26  64.01  73.01  79.44  68.41  89.47  100.37  95.19  148.28  237.37  1
2760  72.45  55.49  91.57  76.61  71.45  99.18  100.09  77.64  147.89  132.97  0
2761  66.41  62.37  71.08  73.97  76.60  86.56  122.66  78.54  134.18  244.19  1
2762  72.57  67.55  68.95  75.09  80.51  90.71  105.99  72.89  139.98  220.12  1
2763  74.41  70.09  73.60  73.07  72.87  89.48  114.36  82.09  142.69  322.63  1
2764  73.24  68.36  62.26  74.38  76.65  85.55  98.34  85.58  152.49  112.87  0
2765  69.15  54.93  90.35  71.83  70.15  88.86  109.27  87.93  145.94  244.65  1
2766  77.91  64.30  71.34  71.48  72.03  91.02  100.84  79.28  187.68  285.85  1
2767  75.11  63.23  72.94  73.38  73.74  90.40  108.83  75.03  139.86  306.50  1
2768  75.05  70.82  79.10  66.43  80.97  82.16  89.89  87.52  138.74  232.18  1
2769  67.28  73.48  72.87  77.11  75.28  93.96  102.77  74.53  164.71  120.81  0
2770  73.68  60.33  73.44  77.40  71.57  86.74  93.81  73.67  147.53  158.71  0
2771  74.18  62.20  73.48  67.46  66.72  86.83  103.41  73.05  133.65  310.28  1
2772  64.37  52.66  94.61  51.01  69.88  82.45  75.44  85.26  124.66  104.68  0
2773  89.98  86.35  76.52  84.41  73.82  86.67  122.81  95.92  134.00  126.97  0
2775  69.79  69.19  72.13  88.13  72.18  93.15  104.21  86.55  145.22  96.26  0
2776  69.65  75.48  83.87  85.72  68.33  84.08  113.22  82.34  154.65  183.70  1
2778  67.64  66.99  77.40  81.52  76.24  88.89  98.70  84.28  151.77  258.38  1
2779  66.44  72.81  68.59  68.91  65.56  87.52  105.70  77.97  134.02  459.72  1
2781  71.04  66.63  74.34  79.77  66.75  84.27  114.93  80.23  138.35  235.21  1
2782  67.73  70.90  79.29  80.69  74.28  90.96  106.08  65.24  159.38  190.93  1
2783  75.25  75.34  69.38  71.32  70.69  99.72  100.56  85.55  136.96  191.40  1
2784  72.24  75.21  69.17  80.97  73.16  89.62  97.18  72.43  149.93  111.71  0
2788  88.85  56.16  87.61  66.76  63.91  68.63  102.75  119.36  316.80  214.46  1
2789  64.94  83.82  80.11  84.37  74.15  103.93  119.16  110.31  122.23  156.42  0
2790  88.03  88.87  88.35  114.87  82.31  96.15  121.91  96.83  119.43  135.19  0
2791  54.10  50.74  102.71  95.75  201.83  76.84  133.36  87.87  95.95  121.47  0
2792  79.74  82.12  88.22  109.28  83.19  95.93  138.94  88.69  123.26  146.61  0
2796  90.30  76.33  84.86  96.63  86.22  100.58  135.14  86.53  118.52  156.25  0
2797  78.06  79.44  93.19  96.63  81.96  106.10  149.53  90.12  117.41  141.84  0
2798  74.57  80.38  85.78  95.00  82.27  92.33  160.36  93.76  132.08  159.49  0
2799  86.00  83.84  90.23  102.26  78.54  97.84  138.68  92.55  124.42  136.62  0
2800  92.15  87.51  91.60  101.40  78.50  97.23  147.99  111.68  125.71  157.08  0
2801  61.87  77.98  85.28  109.53  82.06  90.39  144.51  82.71  121.57  154.24  0
2803  82.17  79.11  80.27  94.32  82.15  94.59  130.34  92.16  124.71  138.61  0
2804  89.25  94.79  91.80  92.30  83.66  90.17  127.37  93.84  109.15  127.17  0
2805  88.85  73.11  83.35  89.91  79.67  83.78  133.74  113.90  110.59  154.40  0
2806  89.14  77.01  89.67  113.85  80.58  96.90  142.71  92.56  127.57  147.91  0
2807  83.50  92.07  93.54  99.12  90.94  97.36  142.39  96.54  126.18  127.55  0
2808  77.02  82.21  92.26  101.35  89.56  91.19  144.62  95.11  126.50  133.43  0
2810  83.61  89.60  63.73  71.55  78.51  78.55  133.63  70.76  124.23  815.95  1
2811  77.04  70.63  74.86  81.27  69.46  86.57  114.68  71.22  168.44  147.19  0
2812  70.30  67.99  76.26  84.77  74.69  95.54  107.75  81.84  153.30  223.72  1
2813  70.44  70.13  73.54  75.14  71.10  89.27  97.71  70.79  173.74  228.53  1
2814  76.56  58.62  69.30  83.89  64.26  88.00  93.05  85.87  144.88  587.06  1
2815  78.09  67.69  66.03  72.84  78.91  78.67  103.52  77.47  145.39  121.29  0
2816  75.35  72.64  86.55  77.21  64.46  87.39  102.90  72.54  144.77  135.63  0
2818  69.55  61.78  71.88  83.83  62.79  84.46  90.76  87.50  126.30  216.12  1
2819  68.94  61.49  72.51  77.95  68.64  85.84  98.64  75.69  146.80  193.16  1
2820  70.94  68.32  70.37  74.46  68.97  91.73  97.38  74.31  165.40  146.42  0
2821  70.15  68.79  65.08  60.86  74.60  105.28  109.67  85.68  153.65  286.94  1
2822  86.01  67.98  68.46  82.97  77.62  97.07  128.33  87.40  165.11  295.33  1
2823  69.58  64.74  73.68  63.68  78.90  91.47  103.92  88.14  130.30  490.65  1
2824  73.98  66.47  64.13  79.38  70.48  91.30  104.17  77.93  131.08  403.15  1
2825  78.04  73.16  68.42  78.31  77.57  92.85  118.27  81.11  183.28  196.48  1
