nrun  S2L1    S2L2    S2L3    S2L4    S2L5    S2L6    S2L7    S2L8    S2L9    S2L10   S2L11   S2L12   S2L13   S2L14   S2L15   S2L16   flag
2488  288.79  294.85  288.79  291.18  291.25  288.87  290.46  321.42  289.80  289.49  290.21  291.60  290.25  288.91  289.66  299.99  0
2489  291.38  294.77  289.33  291.30  291.77  289.21  291.16  321.36  289.23  290.06  289.63  291.86  289.57  288.20  290.58  298.62  0
2490  290.74  295.40  289.35  291.25  291.40  288.71  290.35  317.02  289.24  289.39  289.25  291.99  290.39  289.28  290.75  296.56  0
2491  293.72  299.97  294.40  296.02  296.14  292.42  295.56  315.88  294.51  291.88  292.55  293.71  292.27  289.98  291.67  299.35  0
2492  290.10  294.96  290.35  292.64  293.12  290.09  291.95  315.84  290.19  289.77  289.88  291.77  289.99  288.79  290.24  296.47  0
2493  290.40  295.08  290.40  292.28  292.99  289.63  292.11  314.43  290.41  289.57  290.12  291.98  289.76  288.53  289.62  296.24  0
2494  296.77  298.86  294.57  295.67  296.32  292.52  294.14  312.84  293.56  292.86  291.99  293.65  291.02  291.44  291.33  300.24  0
2495  290.22  294.53  290.90  292.91  293.17  290.60  291.98  319.62  290.21  289.29  290.29  292.00  290.16  288.40  289.63  293.98  0
2496  290.93  295.25  291.16  293.00  293.21  289.77  291.88  323.95  290.49  289.98  290.21  291.85  289.86  288.41  289.71  296.36  0
2497  291.81  293.99  290.61  293.04  293.52  290.24  291.82  322.92  290.19  289.48  290.02  291.95  290.08  287.90  290.36  295.77  0
2498  290.11  294.10  291.04  292.51  293.31  289.81  291.99  318.40  289.73  290.58  290.39  291.84  289.59  288.74  289.97  295.18  0
2499  295.89  300.03  295.13  296.62  296.43  292.85  294.26  325.92  293.79  293.04  293.60  294.32  291.90  290.35  292.29  299.47  0
2500  295.86  301.02  296.86  299.42  299.91  295.33  297.02  331.85  295.23  293.89  293.49  294.58  291.98  290.59  291.05  296.62  0
2501  294.81  299.80  296.05  298.32  299.91  294.98  296.91  327.00  294.29  293.45  293.56  294.35  291.86  289.50  291.34  297.94  0
2502  294.47  300.03  296.97  298.61  299.76  295.23  296.65  327.04  294.58  293.41  293.02  293.98  291.80  290.08  291.29  298.40  0
2503  294.56  299.76  296.64  298.58  299.67  295.67  296.97  328.97  294.77  293.26  293.21  293.82  291.96  289.87  291.54  296.64  0
2504  293.83  297.82  294.85  296.04  296.20  291.80  293.86  327.95  293.66  293.47  291.71  293.76  291.81  290.73  291.33  296.95  0
2505  293.56  299.69  296.09  298.18  299.77  296.08  297.03  325.74  294.54  293.76  293.46  293.68  291.62  290.39  291.14  300.75  0
2506  296.27  299.90  295.91  297.91  299.17  295.49  296.88  321.52  294.97  293.30  292.88  294.27  291.74  289.68  291.32  301.53  0
2507  295.98  300.57  295.89  298.15  299.75  295.49  297.25  323.95  294.64  293.23  292.69  293.89  291.66  289.67  291.26  298.56  0
2508  294.39  300.17  296.06  298.48  299.89  295.52  297.10  331.27  293.99  293.27  293.70  293.88  291.76  289.89  290.98  297.80  0
2509  296.07  300.76  295.93  298.49  299.70  295.47  296.80  325.42  294.28  293.05  293.36  293.15  291.51  290.30  291.17  298.30  0
2510  297.18  300.99  296.30  298.65  299.69  295.74  296.64  328.33  294.70  293.65  293.06  293.75  291.76  289.82  291.91  298.52  0
2511  297.25  300.29  295.98  297.99  299.79  295.80  296.70  330.55  294.57  293.11  293.18  294.33  291.93  289.75  291.56  297.28  0
2512  293.51  298.37  294.34  295.56  295.74  293.59  293.96  327.16  293.66  291.86  291.70  293.49  291.69  289.20  292.42  294.61  0
2513  294.80  299.24  296.08  298.53  299.85  295.16  296.11  327.92  295.23  293.72  293.12  293.83  291.98  289.88  291.16  298.26  0
2514  294.44  299.95  296.14  298.35  299.71  295.37  296.50  327.47  295.76  293.26  292.94  293.64  291.68  289.39  290.93  297.63  0
2515  290.96  300.53  297.22  297.95  299.87  295.14  297.01  326.52  294.38  293.62  293.86  294.18  291.80  289.57  291.46  299.83  0
2516  295.04  299.57  296.93  298.82  299.65  294.58  297.03  330.34  295.46  293.65  293.39  293.98  291.94  290.39  291.47  300.60  0
2519  293.91  300.89  295.89  298.06  299.78  295.37  297.11  324.07  294.79  293.22  293.63  293.89  292.04  289.39  291.44  298.75  0
2520  294.59  300.34  296.03  298.30  299.80  295.71  296.46  331.02  295.20  292.83  293.52  293.78  291.74  289.64  290.94  298.91  0
2521  295.90  300.37  295.75  298.53  299.87  295.38  296.81  332.60  294.68  293.20  293.41  293.90  291.76  289.98  291.09  297.17  0
2522  294.48  300.31  295.83  298.40  299.85  295.30  296.57  322.19  294.44  293.68  293.20  294.14  291.40  289.82  290.62  300.17  0
2523  316.59  301.35  298.96  297.38  295.80  293.94  295.24  327.49  298.38  293.02  295.87  294.42  293.48  292.70  292.63  299.34  0
2524  292.99  299.85  294.75  294.96  295.87  293.00  295.91  329.19  293.23  291.85  292.38  293.65  292.42  290.23  291.53  297.44  0
2525  291.72  296.95  291.92  294.38  294.66  291.09  293.26  326.09  291.02  290.58  291.02  292.76  291.07  289.32  291.51  297.80  0
2526  293.19  296.14  291.82  294.01  294.27  290.98  293.17  327.78  291.28  290.57  290.77  292.51  291.32  288.97  290.37  294.17  0
2527  292.25  296.32  291.63  293.54  294.46  291.39  292.71  324.04  290.74  291.19  291.32  292.82  290.92  288.53  291.86  295.29  0
2528  291.52  296.17  291.83  293.35  294.21  291.21  293.19  320.82  291.29  290.85  290.91  292.68  290.71  288.85  290.60  297.61  0
2529  293.28  296.69  291.42  293.91  294.07  291.14  292.32  311.52  290.85  290.89  291.71  292.60  291.00  288.59  290.97  298.60  0
2530  291.72  296.60  291.86  293.58  294.23  290.56  292.54  320.53  291.43  290.52  291.09  292.68  291.04  288.62  290.89  298.54  0
2531  292.31  296.32  291.83  293.58  294.31  291.29  293.08  319.25  291.60  290.89  291.17  292.28  290.88  289.31  290.78  296.72  0
2532  296.75  299.52  295.42  296.46  296.68  292.88  294.51  325.43  293.26  292.24  294.25  293.70  292.41  289.37  291.77  296.84  0
2533  294.21  296.03  291.94  293.48  294.55  291.68  292.84  323.68  291.76  290.82  290.24  292.47  290.40  288.74  291.07  298.55  0
2534  291.86  296.53  291.63  294.04  294.69  291.11  293.33  320.93  291.39  290.94  290.77  292.42  291.00  288.75  291.52  294.46  0
2535  289.87  298.15  291.66  293.53  294.31  291.23  292.57  325.93  291.22  290.92  291.32  292.48  290.66  288.58  291.21  297.21  0
2536  292.00  295.87  292.92  293.52  293.29  291.18  293.39  327.27  291.10  290.83  291.10  292.89  291.24  288.86  290.80  294.27  0
2537  291.89  297.44  291.31  293.24  294.73  291.76  292.83  326.06  290.10  290.94  291.14  292.43  290.45  289.06  291.52  298.10  0
2538  291.76  296.98  291.32  293.54  293.80  291.86  293.25  322.65  290.22  290.29  290.84  292.99  290.69  289.34  291.06  297.39  0
2539  292.67  296.10  291.33  293.68  293.98  291.37  292.49  328.75  290.02  291.72  290.84  292.79  290.83  289.93  290.53  297.93  0
2540  291.01  297.00  291.76  293.71  294.41  291.56  292.68  329.91  290.43  291.00  291.35  292.57  290.71  288.77  291.03  297.06  0
2541  293.57  297.87  292.01  294.06  294.58  291.24  293.52  329.80  290.71  290.48  290.46  293.25  290.91  288.52  290.06  297.38  0
2542  295.29  295.81  291.83  293.85  294.31  291.49  292.64  330.60  291.16  290.85  290.99  293.70  290.98  288.61  290.60  293.84  0
2543  291.23  297.45  291.93  293.91  294.07  291.22  293.30  330.28  291.64  291.01  291.56  292.57  291.18  288.68  290.82  296.52  0
2544  293.91  299.54  294.01  295.80  296.20  293.40  294.52  330.36  293.42  291.83  292.61  293.74  291.23  290.22  291.32  299.54  0
2545  294.61  299.15  291.65  294.59  295.05  291.75  292.79  333.74  291.59  291.52  291.56  293.52  291.59  290.07  291.54  297.10  0
2546  293.18  296.68  291.81  294.31  293.71  291.29  293.09  327.60  291.61  290.95  290.77  292.36  290.86  288.86  290.84  297.10  0
2547  293.23  296.93  291.56  293.75  294.06  291.59  293.04  332.96  291.21  290.91  290.90  292.83  290.72  289.02  291.25  294.63  0
2548  292.65  295.81  291.53  293.49  293.99  291.85  292.51  329.39  291.37  290.74  291.63  292.20  290.33  289.47  289.75  301.21  0
2549  293.09  297.16  292.03  293.22  293.96  291.65  293.05  328.69  291.57  290.98  291.52  292.42  290.80  289.07  290.65  297.28  0
2550  292.13  296.33  291.92  293.34  294.00  291.83  292.55  326.05  291.13  290.96  291.51  292.84  290.91  289.32  290.35  296.17  0
2551  293.04  296.10  291.69  293.73  293.85  291.62  292.35  329.84  291.62  291.21  291.47  292.77  290.68  289.44  291.81  299.96  0
2552  292.74  295.79  292.09  293.10  294.00  291.29  293.21  331.13  291.42  291.29  291.74  292.37  289.62  289.40  291.22  295.54  0
2553  291.63  296.64  291.32  293.44  294.01  291.31  292.31  327.11  291.25  290.99  291.66  292.78  291.59  288.69  290.79  298.14  0
2554  294.25  297.26  291.76  293.69  294.31  291.22  292.93  325.68  291.29  290.75  291.33  292.58  290.70  289.45  290.80  299.16  0
2555  295.49  297.96  294.10  294.93  295.61  292.78  294.55  334.26  293.53  291.97  293.37  292.94  291.82  290.09  291.51  300.25  0
2556  291.77  293.84  289.15  291.09  291.27  288.92  291.27  330.61  289.80  289.75  289.84  292.00  290.51  288.70  291.01  295.46  0
2557  291.03  295.06  289.03  291.20  290.99  288.47  290.26  327.78  289.20  289.40  289.68  291.79  289.56  288.23  290.60  296.23  0
2558  289.60  293.97  289.74  291.54  291.38  288.90  291.09  328.19  289.62  289.75  289.43  291.85  289.38  289.11  290.72  294.80  0
2559  289.94  293.80  289.57  291.33  290.77  288.36  290.79  319.13  289.34  289.57  290.14  291.81  289.81  288.53  290.46  296.46  0
2560  290.29  293.80  289.50  291.04  291.46  288.35  290.90  325.95  289.54  289.30  289.76  291.50  290.44  289.07  290.48  296.33  0
2561  291.77  294.32  289.68  291.18  291.43  288.73  290.80  319.93  289.09  289.18  289.92  291.97  290.19  288.66  290.63  298.22  0
2562  298.77  294.12  291.28  294.82  292.75  293.60  294.18  320.82  292.62  291.82  290.05  292.55  287.36  287.33  287.10  302.07  0
2563  294.94  299.50  295.26  295.35  295.88  292.68  294.83  317.33  292.22  292.33  292.20  294.35  291.88  290.61  292.18  298.68  0
2564  293.13  295.60  291.12  292.67  293.15  290.16  292.12  319.96  290.28  289.90  290.13  292.18  290.72  287.66  290.88  299.01  0
2565  291.83  295.16  290.80  292.50  293.12  290.16  292.28  322.29  290.17  290.02  290.42  292.07  290.57  288.31  290.35  299.78  0
2566  291.65  295.03  290.71  292.84  293.13  290.07  291.88  323.71  289.58  289.90  289.94  291.96  289.57  288.21  290.20  296.78  0
2567  303.28  303.72  293.92  296.09  296.64  295.63  297.51  323.77  293.09  294.72  290.52  297.66  293.57  286.96  294.66  294.67  0
2568  306.20  298.59  290.68  297.52  297.93  297.17  294.79  328.31  291.78  291.68  290.55  295.63  290.60  290.39  288.45  291.17  0
2571  290.43  294.32  286.52  293.38  292.06  288.91  293.43  327.78  290.54  289.99  289.92  293.83  290.12  287.54  286.10  294.80  0
2572  283.79  287.42  280.94  286.61  287.41  286.32  291.66  327.02  291.23  290.54  290.68  294.09  291.59  289.38  289.63  293.51  0
2573  297.36  293.43  286.37  290.48  293.25  290.23  295.30  331.82  292.76  293.27  292.75  295.40  292.84  290.95  290.61  298.83  0
2574  291.27  290.15  285.24  289.24  289.93  288.70  290.85  326.42  291.86  290.60  290.44  293.66  291.99  289.63  290.67  295.72  0
2575  289.83  290.66  285.37  288.96  289.79  288.42  292.35  325.94  291.87  290.46  290.46  295.06  291.26  289.85  289.51  292.57  0
2576  290.00  291.77  284.02  289.39  289.83  288.94  292.27  328.60  291.29  290.37  290.55  294.35  291.95  288.00  290.68  291.71  0
2577  290.99  294.60  291.02  294.88  296.90  293.84  296.87  331.70  295.57  294.15  292.32  295.37  292.78  290.38  289.44  298.21  0
2578  293.30  294.94  289.89  294.84  296.79  293.77  297.06  326.22  295.90  293.53  293.60  296.04  291.98  289.62  289.47  296.03  0
2579  289.42  290.78  284.88  289.40  289.29  287.13  291.09  322.31  289.47  289.46  288.24  292.97  291.13  288.31  288.70  295.96  0
2580  289.04  291.51  284.46  289.30  289.27  287.92  291.12  320.45  289.47  289.54  289.06  293.16  291.02  289.12  288.82  291.90  0
2581  288.80  289.77  282.45  287.50  287.81  286.73  290.20  321.57  289.32  289.94  289.25  293.18  291.19  288.18  288.74  297.87  0
2582  286.46  287.54  281.79  286.80  287.62  286.27  290.39  321.73  289.16  288.72  289.34  293.29  290.39  288.35  288.42  296.92  0
2583  287.11  289.69  282.16  286.80  287.24  286.41  291.03  325.73  289.38  289.13  289.33  293.48  291.66  288.45  288.90  296.77  0
2584  292.75  292.73  286.28  291.47  292.87  291.89  295.45  332.24  296.32  293.05  293.07  295.36  293.00  291.77  291.00  297.68  0
2585  296.17  293.37  286.89  289.94  291.06  288.82  292.53  332.65  291.75  290.78  292.18  294.68  292.18  288.79  290.38  301.86  0
2586  299.95  300.21  291.91  296.76  292.58  293.80  296.09  322.32  289.20  295.54  289.61  295.58  292.55  284.63  290.74  313.39  0
2587  286.22  290.97  284.93  288.80  289.62  288.75  292.10  322.88  291.39  290.45  290.00  294.29  291.86  289.65  290.29  295.85  0
2588  289.20  292.30  284.72  290.84  290.33  289.23  293.83  321.04  291.45  291.34  290.87  294.65  292.11  290.14  290.45  294.79  0
2589  289.47  291.32  283.99  289.68  290.14  289.49  293.39  325.33  290.61  291.18  290.87  294.46  291.71  288.56  290.04  295.93  0
2590  291.26  294.74  290.03  294.80  296.91  293.90  296.52  327.47  295.27  293.88  293.70  295.71  292.73  289.78  289.48  297.10  0
2591  292.91  295.55  290.13  295.51  296.86  293.85  296.75  327.76  295.98  293.73  292.65  295.33  292.75  290.47  289.94  296.09  0
2592  287.91  295.09  289.84  294.54  296.36  293.99  296.72  330.28  295.34  293.65  293.50  295.89  292.67  289.97  290.17  294.59  0
2593  292.39  291.69  285.13  289.23  289.70  287.33  290.23  323.46  289.34  289.94  289.25  293.10  291.45  288.47  287.93  295.79  0
2595  315.97  298.50  294.73  298.61  297.83  295.18  297.42  341.53  295.48  295.30  292.55  298.06  290.72  293.77  288.93  295.83  0
2598  291.70  292.05  284.67  289.80  289.25  287.90  291.25  333.91  289.98  289.72  289.31  292.66  291.17  288.31  289.27  297.18  0
2599  290.65  289.44  282.58  286.59  286.35  285.74  289.77  331.29  289.30  289.77  289.15  293.08  291.10  288.85  288.38  295.76  0
2600  289.65  289.17  282.05  286.29  286.06  286.20  289.07  330.65  289.42  288.86  288.64  293.20  291.35  288.15  288.86  297.29  0
2601  290.48  289.46  282.24  286.35  285.84  285.77  289.09  323.86  288.52  289.39  289.26  293.59  291.40  288.85  289.35  296.63  0
2602  290.79  295.93  283.66  287.28  285.57  286.97  291.22  323.91  289.69  288.27  289.75  292.66  293.50  292.47  290.20  300.02  0
2603  294.58  293.21  285.27  290.91  289.94  288.78  292.83  324.13  291.30  291.39  291.02  294.07  292.28  289.73  290.25  301.59  0
2604  290.41  291.88  284.00  289.43  289.78  288.98  291.75  322.87  290.56  290.64  290.31  294.30  291.89  288.13  288.72  295.20  0
2605  292.65  295.68  290.21  295.16  296.03  293.13  296.38  327.76  295.43  293.08  293.42  295.44  293.01  290.65  288.43  299.12  0
2606  292.74  295.14  289.16  294.26  296.54  293.52  296.20  322.50  295.27  293.08  292.59  295.61  292.79  289.94  289.60  292.32  0
2607  290.58  292.47  285.06  290.91  291.85  292.23  294.65  327.13  294.71  292.30  291.92  296.10  293.11  290.88  288.93  296.75  0
2611  291.17  294.06  286.00  291.34  291.16  291.18  293.15  326.11  288.81  289.95  286.92  295.40  289.39  287.12  286.39  302.00  0
2612  280.92  278.15  270.56  283.93  284.32  285.51  290.42  328.14  291.95  290.29  290.43  295.20  292.68  291.79  287.82  284.06  0
2613  304.67  292.20  279.47  289.20  288.57  289.84  294.93  329.07  291.56  292.32  289.19  297.52  293.39  290.72  289.35  290.94  0
2614  299.36  295.13  283.11  288.22  289.59  289.08  292.67  328.49  294.55  292.10  289.30  296.91  294.53  291.79  288.06  295.48  0
2615  308.21  292.12  281.58  289.29  289.63  290.11  293.94  322.37  290.64  291.97  289.97  297.12  291.26  287.89  289.50  297.14  0
2616  301.08  291.01  279.42  293.77  297.68  291.96  297.94  328.47  294.40  295.66  292.83  297.68  293.54  291.12  288.29  287.16  0
2617  295.88  291.93  283.77  292.19  295.71  292.90  297.62  328.73  295.71  295.48  293.79  296.96  295.85  290.44  287.45  293.72  0
2618  299.27  292.18  284.37  293.31  295.97  293.52  297.43  332.40  295.37  293.60  295.18  299.57  294.04  291.73  287.92  294.72  0
2619  296.36  290.84  281.47  289.02  288.55  287.98  291.63  333.82  290.96  290.04  290.77  295.69  292.13  289.93  285.26  291.12  0
2620  295.12  293.24  283.34  288.54  288.48  287.63  291.85  330.41  289.93  289.25  289.44  295.45  291.67  290.50  287.53  289.47  0
2621  300.11  294.72  277.85  289.19  291.04  291.96  296.61  337.56  295.74  294.63  292.79  298.73  294.49  292.17  289.10  288.20  0
2622  309.62  294.74  279.37  287.94  292.48  290.96  297.46  339.93  291.98  294.68  295.20  296.18  296.33  292.67  287.78  291.73  0
2623  295.15  290.88  281.29  289.35  290.61  289.40  293.92  333.12  291.12  292.65  289.79  295.47  294.04  287.94  289.47  297.53  0
2624  295.42  292.58  282.34  288.20  289.06  289.26  292.91  326.53  292.26  292.27  291.32  297.79  295.23  290.74  285.64  299.60  0
2625  288.22  293.29  281.55  289.12  288.28  289.06  293.88  330.97  289.75  292.56  288.94  296.75  292.18  291.67  289.00  296.00  0
2626  311.20  311.78  292.01  297.63  297.97  296.37  298.39  340.42  296.36  296.78  295.68  300.30  297.16  296.14  291.96  295.86  0
2627  310.16  297.46  287.87  294.01  297.67  294.28  298.56  337.03  296.58  294.98  293.99  297.27  295.75  292.45  292.55  296.85  0
2628  294.46  294.34  286.16  293.33  295.89  291.79  297.89  332.11  296.33  294.21  292.39  298.97  294.50  293.20  286.17  293.83  0
2629  293.51  294.80  283.74  293.39  296.16  293.02  297.67  329.73  295.03  294.22  293.80  298.50  295.96  291.32  287.84  294.98  0
2634  290.11  295.42  289.09  292.17  292.69  289.55  292.47  322.39  290.02  290.76  288.40  297.70  291.32  289.96  289.37  284.49  0
2635  263.05  280.50  269.36  282.50  283.62  285.94  293.11  322.91  290.94  292.01  290.25  296.91  293.30  291.05  287.49  268.58  0
2636  302.54  302.09  286.43  290.08  291.15  292.75  297.04  327.42  291.26  294.40  294.08  298.35  296.36  293.76  289.40  292.95  0
2637  313.38  298.80  286.50  289.32  292.18  289.21  296.02  318.88  292.74  293.42  292.69  299.98  296.27  291.02  285.97  278.75  0
2638  311.49  297.88  285.63  291.36  288.14  289.53  293.52  328.68  291.54  292.70  289.72  295.97  293.36  292.79  291.83  287.15  0
2639  299.05  298.39  281.66  294.05  294.63  292.83  296.57  334.22  293.50  296.98  291.35  298.87  295.80  292.41  288.76  279.71  0
2640  299.39  298.33  285.86  292.43  295.84  293.35  297.56  327.83  293.67  295.09  291.97  299.06  294.61  290.86  288.91  288.20  0
2641  301.22  295.82  285.06  289.79  288.33  289.56  292.79  328.64  291.09  289.94  289.56  295.90  293.07  290.06  287.45  287.74  0
2642  301.31  295.51  284.93  291.70  290.65  287.76  293.35  324.17  290.61  291.63  289.35  297.96  292.63  290.05  289.47  299.74  0
2643  302.71  310.44  285.03  291.00  293.30  292.77  298.09  328.81  291.90  294.62  296.35  301.06  300.32  294.88  287.97  276.05  0
2644  288.45  295.60  285.21  290.12  287.48  288.84  291.59  325.87  290.72  291.09  288.76  298.54  293.08  289.46  284.96  271.93  0
2646  333.13  340.59  321.56  330.40  326.23  325.06  325.75  356.12  315.13  320.88  318.80  328.30  335.43  328.13  320.58  313.77  0
2648  293.08  288.00  272.71  291.33  285.22  289.53  293.10  314.49  289.69  289.32  287.59  295.95  293.51  293.70  288.93  214.17  0
2649  309.98  304.64  282.61  291.83  290.76  290.61  294.68  334.83  292.52  293.45  289.66  300.68  295.83  292.68  287.75  277.55  0
2650  311.55  304.19  285.25  292.04  291.44  292.52  296.86  328.11  293.76  293.91  288.35  303.87  297.97  291.83  288.11  277.33  0
2651  304.52  299.12  285.51  291.73  290.23  291.36  293.95  334.34  290.15  293.20  289.23  299.79  297.28  293.71  291.60  285.99  0
2653  301.62  295.25  283.48  291.11  288.72  290.88  295.61  325.34  291.60  294.51  290.99  299.77  295.82  290.91  285.76  289.08  0
2654  303.33  295.17  285.44  293.55  295.87  293.65  296.42  326.97  294.48  295.56  293.23  299.04  298.26  292.82  287.95  283.61  0
2655  294.67  294.49  282.88  291.78  293.78  293.98  294.45  322.13  295.79  294.64  290.48  298.15  295.93  291.81  285.94  292.42  0
2656  301.11  293.56  288.23  292.36  294.83  291.40  296.93  327.81  300.57  297.63  294.10  297.87  296.17  293.42  286.15  283.72  0
2657  305.71  297.13  285.12  291.24  289.66  288.12  293.99  322.54  290.29  290.41  290.37  298.23  295.14  290.04  287.97  287.60  0
2658  307.89  312.83  302.91  307.34  303.20  303.11  295.44  336.19  290.08  293.39  287.26  312.01  302.58  295.49  289.62  241.66  0
2661  309.68  313.88  299.22  301.90  298.96  299.08  298.37  329.71  289.68  298.26  290.48  296.84  302.38  287.91  281.91  288.18  0
2662  292.06  295.94  290.15  293.55  290.59  288.53  295.60  328.98  290.00  290.45  286.91  295.92  293.28  289.68  284.00  274.30  0
2667  327.83  340.67  322.08  334.30  326.31  316.96  321.78  353.69  312.71  316.34  310.79  333.02  332.99  311.57  323.47  313.09  0
2669  294.60  320.69  288.30  298.87  288.33  302.00  290.71  328.10  289.30  303.75  293.94  302.69  300.34  297.09  274.18  215.68  0
2670  324.52  319.76  305.64  312.79  303.88  307.34  308.04  337.44  307.04  304.93  298.14  304.51  308.76  308.86  302.20  303.09  0
2671  327.15  322.74  300.56  313.19  299.78  301.57  300.13  332.90  297.34  300.71  295.48  313.30  299.73  299.86  291.53  287.52  0
2672  309.79  318.74  288.37  300.31  288.22  295.87  299.34  331.28  292.55  300.70  292.83  302.53  301.33  295.05  290.71  260.71  0
2673  322.28  310.07  290.30  297.29  290.42  290.64  298.08  334.71  290.66  295.89  292.18  301.32  295.99  294.80  291.26  268.35  0
2675  303.77  307.33  283.37  293.16  287.65  291.73  296.58  326.69  290.98  292.61  291.06  299.91  299.47  293.96  288.66  265.16  0
2676  303.53  308.05  291.38  291.32  288.73  290.22  293.41  329.47  286.76  296.38  289.02  300.32  296.20  292.04  292.90  261.83  0
2677  311.11  307.04  295.84  295.10  293.02  294.17  297.73  337.74  294.40  297.80  293.10  301.83  300.27  295.05  288.36  274.36  0
2678  321.19  316.37  300.00  300.45  303.26  295.85  300.33  343.76  297.18  304.25  293.11  303.38  304.53  295.72  294.23  294.91  0
2679  311.04  330.17  300.62  304.36  294.62  296.01  302.87  334.48  295.23  297.03  297.23  299.63  301.06  294.04  286.08  289.58  0
2680  320.51  320.87  293.46  298.06  298.87  298.46  299.69  338.72  295.57  298.68  295.08  303.81  300.42  297.19  295.78  280.38  0
2681  314.16  310.97  294.33  296.29  297.50  297.87  300.58  328.70  297.96  298.21  292.24  302.25  298.96  294.69  290.56  274.35  0
2682  316.65  294.60  290.97  294.55  298.36  293.21  298.82  321.61  295.61  300.29  291.77  300.02  300.80  293.44  296.32  294.43  0
2683  324.15  311.43  304.09  306.24  299.04  299.65  303.56  332.77  297.37  302.72  301.04  305.33  301.08  302.07  291.38  306.47  0
2684  331.13  333.29  312.89  317.40  310.95  314.50  311.86  346.43  303.78  309.80  304.86  309.23  314.96  312.08  302.39  298.94  0
2685  305.16  305.70  291.00  292.21  289.87  293.38  293.80  331.37  291.73  293.31  288.74  299.42  299.20  290.80  287.88  283.22  0
2686  305.93  299.14  288.14  289.95  289.45  291.50  292.65  330.75  287.37  290.86  286.21  297.99  296.43  290.03  281.39  274.96  0
2687  302.97  308.90  291.34  294.06  291.36  289.22  296.36  332.26  291.13  291.41  291.01  301.17  297.38  290.70  284.90  286.00  0
2688  305.81  310.57  290.77  298.67  290.85  290.69  297.96  333.47  292.47  295.20  289.27  300.11  295.47  296.49  290.97  273.08  0
2690  304.29  309.58  292.70  295.39  293.37  291.68  297.87  329.65  291.24  294.66  289.23  299.87  299.97  293.16  291.80  279.04  0
2691  314.35  314.67  293.53  299.43  292.81  294.82  297.07  331.14  293.91  297.15  293.48  300.81  297.43  295.35  282.39  297.11  0
2692  323.57  319.72  299.30  305.57  299.08  302.95  301.48  340.73  297.15  301.84  296.17  303.91  305.47  297.50  295.24  304.71  0
2694  314.17  310.91  294.11  294.06  290.80  295.56  296.96  331.33  293.03  296.76  289.61  302.67  298.36  296.24  287.41  283.94  0
2696  295.32  307.98  293.92  298.33  295.48  294.19  292.67  339.52  295.84  295.17  287.50  299.74  299.32  299.12  283.44  239.39  0
2697  305.05  312.57  289.25  297.48  293.75  297.18  296.87  339.15  295.64  293.58  287.78  301.21  297.29  292.55  290.94  285.19  0
2698  303.66  305.62  289.71  297.64  293.92  293.35  297.91  332.57  294.60  296.44  290.40  301.18  295.30  290.31  284.28  288.16  0
2699  310.33  303.17  290.94  292.84  290.42  292.50  295.86  334.51  293.08  291.28  285.80  299.30  295.89  291.95  289.00  255.90  0
2700  315.77  311.29  294.52  300.36  290.11  294.36  295.19  339.09  291.25  296.48  295.69  304.08  297.80  295.48  284.07  276.17  0
2701  284.06  283.28  277.02  284.08  285.77  287.21  291.57  326.82  288.99  292.38  287.97  296.92  293.95  292.22  287.82  285.50  0
2703  321.05  323.92  305.49  315.86  298.00  305.73  302.56  333.31  287.00  299.19  301.15  307.01  307.20  296.87  292.64  297.78  0
2704  305.49  302.37  286.64  295.83  293.77  293.22  297.94  334.63  290.51  290.37  287.03  297.55  296.22  287.96  281.32  283.55  0
2705  316.61  319.43  307.87  297.34  295.95  297.12  301.56  333.19  288.53  295.16  291.51  302.25  299.27  292.30  287.80  213.24  0
2706  313.25  316.55  296.78  303.54  297.00  290.94  301.70  330.04  291.21  296.22  291.05  303.77  299.74  296.12  285.65  268.42  0
2707  323.98  317.00  304.38  299.52  287.39  299.80  298.81  328.25  289.29  294.85  291.39  305.01  299.18  297.45  287.90  253.11  1
2708  304.29  317.63  294.88  304.74  292.13  293.03  296.89  331.07  290.77  296.46  285.01  299.51  297.13  292.54  275.89  251.87  1
2709  321.02  307.65  304.59  298.40  294.24  296.65  302.01  328.78  289.67  295.10  291.77  304.34  301.34  295.62  288.15  252.01  1
2710  313.19  328.63  301.81  307.40  292.69  298.24  297.68  331.40  292.81  296.56  294.82  305.59  297.68  298.20  292.61  285.24  0
2711  312.64  324.76  304.65  303.14  298.51  293.43  301.71  335.35  290.03  298.88  293.66  304.34  304.75  297.71  288.44  294.25  0
2714  354.62  316.43  316.68  322.25  302.86  311.29  302.14  349.07  301.39  310.61  295.64  294.82  315.15  303.33  292.77  302.39  0
2716  337.63  332.71  315.02  317.23  300.90  309.55  308.81  352.13  296.23  308.02  299.38  318.48  311.21  301.87  293.20  308.30  0
2719  315.62  308.20  297.21  299.80  296.43  294.62  301.37  336.24  286.58  293.94  292.03  301.31  298.87  292.12  280.67  256.04  0
2720  317.62  319.79  296.51  303.03  293.32  295.63  299.53  338.65  291.16  300.52  291.83  303.54  300.82  295.83  283.18  287.95  0
2721  319.96  311.86  296.01  301.11  299.01  299.94  297.09  334.31  288.83  296.39  290.70  302.68  296.74  292.89  288.96  275.49  0
2722  315.99  311.90  297.33  299.62  293.74  295.81  297.10  334.95  289.20  299.24  288.60  300.60  299.91  296.65  289.15  266.40  0
