nrun  S2L1    S2L2    S2L3    S2L4    S2L5    S2L6    S2L7    S2L8    S2L9    S2L10   S2L11   S2L12   S2L13   S2L14   S2L15  S2L16
2451  0.37  0.05  0.17  0.26  -0.32  0.14  0.38  0.25  0.15  0.33  0.16  -0.02  -0.66  0.20  0.36  0.20  
2452  0.32  0.08  0.18  0.26  -0.28  0.11  0.39  0.21  0.13  0.34  0.17  -0.03  -0.62  0.22  0.35  0.16  
2453  0.35  0.06  0.14  0.26  -0.35  0.11  0.34  0.30  0.14  0.30  0.16  -0.06  -0.63  0.20  0.36  0.20  
2454  0.38  0.08  0.17  0.26  -0.28  0.20  0.38  0.25  0.14  0.34  0.13  -0.06  -0.62  0.19  0.33  0.21  
2455  0.36  0.10  0.19  0.23  -0.27  0.14  0.40  0.22  0.16  0.36  0.14  -0.08  -0.66  0.22  0.32  0.25  
2457  0.33  0.09  0.18  0.24  -0.22  0.27  0.38  0.26  0.05  0.34  0.08  -0.07  -0.62  0.22  0.32  0.14  
2458  0.31  0.07  0.13  0.28  -0.22  0.28  0.37  0.23  0.10  0.35  0.13  -0.08  -0.61  0.17  0.38  0.12  
2459  0.44  0.09  0.00  0.36  -0.31  0.31  0.46  0.22  0.16  0.39  0.24  0.05  -0.66  0.07  0.33  0.13  
2460  0.40  0.07  0.15  0.26  -0.25  0.28  0.41  0.24  0.13  0.31  0.14  -0.06  -0.64  0.19  0.35  0.14  
2461  0.35  0.07  0.19  0.26  -0.22  0.32  0.38  0.21  0.11  0.28  0.13  -0.03  -0.64  0.17  0.39  0.10  
2462  0.35  0.04  0.14  0.26  -0.32  0.28  0.38  0.29  0.15  0.28  0.12  -0.08  -0.62  0.22  0.34  0.15  
2468  0.37  -0.01  0.22  0.41  0.02  0.42  0.39  0.38  0.19  0.43  0.09  -0.11  -0.64  0.24  0.33  -0.00  
2470  0.35  0.10  0.22  0.31  -0.17  0.21  0.38  0.26  0.07  0.29  0.18  -0.08  -0.61  0.17  0.38  0.15  
2473  0.34  0.09  0.22  0.29  -0.24  0.21  0.36  0.19  0.08  0.27  0.20  -0.05  -0.58  0.19  0.42  0.17  
2474  0.34  -0.14  0.08  0.30  -0.18  0.37  0.60  0.41  -0.16  0.67  0.29  -0.10  -0.85  0.16  0.39  0.04  
2475  0.37  0.02  0.06  0.29  -0.16  0.24  0.31  0.25  0.09  0.35  0.15  -0.12  -0.55  0.14  0.37  0.10  
2476  0.33  0.07  0.22  0.32  -0.11  0.22  0.41  0.21  0.09  0.34  0.17  -0.07  -0.59  0.20  0.36  0.17  
2477  0.32  0.06  0.19  0.28  -0.12  0.28  0.41  0.28  0.10  0.35  0.19  -0.03  -0.67  0.18  0.38  0.23  
2478  0.34  0.07  0.16  0.28  -0.11  0.23  0.39  0.22  0.10  0.29  0.17  -0.07  -0.67  0.16  0.35  0.16  
2479  0.37  0.07  0.16  0.30  -0.15  0.26  0.37  0.24  0.13  0.35  0.21  -0.07  -0.65  0.17  0.38  0.19  
2480  0.32  0.05  0.21  0.27  -0.23  0.15  0.44  0.28  0.17  0.30  0.23  -0.06  -0.64  0.17  0.34  0.17  
2481  0.37  0.04  0.22  0.33  -0.19  0.29  0.42  0.29  0.05  0.26  0.18  -0.04  -0.61  0.18  0.45  0.14  
2482  0.33  0.01  0.18  0.27  -0.23  0.23  0.37  0.35  0.05  0.27  0.25  -0.10  -0.79  0.20  0.42  0.18  
2483  0.35  0.11  0.15  0.32  -0.19  0.09  0.43  0.20  0.08  0.38  0.17  -0.05  -0.56  0.20  0.35  0.17  
2484  0.32  0.09  0.20  0.37  -0.22  0.26  0.40  0.28  0.15  0.31  0.16  -0.13  -0.59  0.17  0.35  0.15  
2485  0.40  0.06  0.28  0.31  -0.15  0.22  0.39  0.23  0.14  0.32  0.17  -0.07  -0.64  0.19  0.43  0.13  
2486  0.37  0.11  0.22  0.32  -0.13  0.18  0.42  0.27  0.18  0.37  0.22  -0.02  -0.66  0.23  0.34  0.14  
2487  0.32  0.09  0.21  0.26  -0.18  0.16  0.42  0.28  0.14  0.32  0.19  -0.05  -0.65  0.23  0.41  0.16  
2488  0.36  0.04  0.19  0.27  -0.20  0.17  0.44  0.22  0.14  0.30  0.19  -0.03  -0.58  0.21  0.35  0.17  
2489  0.36  0.10  0.16  0.29  -0.10  0.20  0.46  0.27  0.13  0.33  0.17  -0.08  -0.71  0.22  0.41  0.17  
2490  0.33  0.05  0.23  0.29  -0.15  0.22  0.40  0.33  0.04  0.35  0.15  -0.05  -0.61  0.19  0.40  0.24  
2491  0.36  0.05  0.20  0.34  -0.09  0.15  0.46  0.18  0.12  0.36  0.23  -0.08  -0.68  0.15  0.42  0.19  
2492  0.38  0.10  0.22  0.29  -0.14  0.24  0.42  0.24  0.12  0.29  0.18  -0.06  -0.63  0.18  0.39  0.18  
2493  0.35  0.07  0.21  0.30  -0.16  0.22  0.42  0.21  0.10  0.28  0.23  -0.07  -0.64  0.19  0.31  0.20  
2494  0.37  0.09  0.18  0.29  -0.12  0.14  0.39  0.18  0.05  0.22  0.17  -0.10  -0.55  0.22  0.36  0.15  
2495  0.36  0.07  0.21  0.29  -0.19  0.32  0.38  0.26  0.15  0.27  0.19  -0.01  -0.62  0.15  0.38  0.20  
2496  0.33  0.07  0.26  0.32  -0.23  0.15  0.39  0.20  0.07  0.31  0.16  -0.07  -0.62  0.20  0.38  0.17  
2497  0.43  0.08  0.21  0.28  -0.19  0.23  0.46  0.25  0.12  0.35  0.18  -0.04  -0.63  0.20  0.43  0.17  
2498  0.30  0.09  0.23  0.29  -0.19  0.19  0.43  0.21  0.15  0.30  0.19  -0.07  -0.68  0.19  0.34  0.15  
2499  0.37  0.04  0.20  0.35  0.00  0.20  0.40  0.22  0.14  0.38  0.26  -0.03  -0.64  0.27  0.40  0.17  
2500  0.39  0.12  0.14  0.34  -0.13  0.18  0.43  0.18  0.14  0.34  0.13  -0.05  -0.66  0.21  0.39  0.09  
2501  0.38  0.07  0.19  0.30  -0.16  0.20  0.41  0.24  0.14  0.36  0.19  -0.06  -0.64  0.18  0.38  0.15  
2502  0.37  0.07  0.17  0.29  -0.17  0.25  0.39  0.27  0.11  0.26  0.18  -0.02  -0.59  0.19  0.42  0.10  
2503  0.39  0.11  0.23  0.31  -0.21  0.24  0.41  0.26  0.09  0.29  0.19  -0.04  -0.61  0.18  0.38  0.15  
2504  0.39  0.13  0.19  0.34  -0.15  0.25  0.37  0.19  0.13  0.21  0.19  -0.10  -0.59  0.12  0.22  0.05  
2505  0.37  0.10  0.17  0.28  -0.17  0.16  0.44  0.24  0.10  0.30  0.17  -0.02  -0.63  0.20  0.33  0.13  
2506  0.33  0.10  0.20  0.28  -0.08  0.23  0.39  0.22  0.09  0.28  0.15  -0.05  -0.57  0.19  0.41  0.14  
2507  0.35  0.05  0.19  0.33  -0.18  0.22  0.42  0.28  0.09  0.34  0.19  0.04  -0.66  0.19  0.34  0.22  
2508  0.41  0.08  0.17  0.25  -0.16  0.16  0.47  0.17  0.08  0.25  0.17  -0.04  -0.63  0.16  0.42  0.07  
2509  0.37  0.08  0.18  0.36  -0.19  0.21  0.40  0.27  0.13  0.31  0.16  -0.05  -0.68  0.17  0.39  0.16  
2510  0.45  0.05  0.18  0.31  -0.17  0.24  0.40  0.18  0.09  0.26  0.18  -0.05  -0.60  0.17  0.36  0.16  
2511  0.38  0.05  0.18  0.25  -0.17  0.18  0.39  0.25  0.05  0.24  0.21  -0.03  -0.65  0.19  0.31  0.13  
2512  0.34  0.17  0.31  0.31  -0.16  0.25  0.48  0.25  0.12  0.36  0.08  -0.06  -0.57  0.15  0.38  0.15  
2513  0.38  0.10  0.20  0.27  -0.11  0.20  0.41  0.21  0.09  0.35  0.18  -0.07  -0.57  0.21  0.36  0.19  
2514  0.42  0.06  0.20  0.32  -0.24  0.21  0.42  0.26  0.11  0.28  0.22  -0.03  -0.61  0.20  0.39  0.17  
2515  0.40  0.10  0.20  0.29  -0.06  0.21  0.41  0.16  0.09  0.31  0.20  -0.06  -0.55  0.12  0.35  0.19  
2516  0.37  0.03  0.20  0.28  -0.20  0.21  0.41  0.30  0.13  0.31  0.18  -0.02  -0.68  0.22  0.41  0.13  
2519  0.40  0.08  0.18  0.27  -0.22  0.24  0.34  0.32  0.15  0.28  0.25  -0.01  -0.68  0.19  0.38  0.18  
2520  0.42  0.07  0.22  0.28  -0.27  0.30  0.37  0.34  0.15  0.28  0.21  -0.10  -0.67  0.17  0.37  0.19  
2521  0.38  0.05  0.18  0.26  -0.28  0.25  0.34  0.34  0.18  0.24  0.19  -0.03  -0.63  0.16  0.39  0.14  
2522  0.39  0.04  0.14  0.33  -0.29  0.30  0.37  0.35  0.20  0.26  0.23  -0.04  -0.67  0.14  0.37  0.17  
2523  0.48  0.05  0.13  0.32  -0.15  0.35  0.36  0.34  -0.10  0.25  0.15  -0.10  -0.48  0.37  0.48  0.35  
2524  0.32  0.03  0.18  0.26  -0.33  0.27  0.37  0.41  0.22  0.23  0.25  -0.07  -0.74  0.09  0.41  0.28  
2525  0.39  0.11  0.18  0.30  -0.25  0.20  0.36  0.30  0.14  0.26  0.20  -0.05  -0.62  0.17  0.37  0.13  
2526  0.36  0.03  0.20  0.26  -0.27  0.19  0.33  0.33  0.09  0.24  0.22  0.00  -0.61  0.18  0.39  0.19  
2527  0.40  0.05  0.19  0.29  -0.27  0.23  0.36  0.38  0.13  0.22  0.19  -0.04  -0.68  0.20  0.36  0.21  
2528  0.41  0.03  0.22  0.29  -0.23  0.20  0.37  0.33  0.14  0.27  0.21  -0.12  -0.63  0.17  0.39  0.17  
2529  0.38  0.05  0.22  0.31  -0.27  0.20  0.39  0.28  0.15  0.27  0.22  -0.09  -0.68  0.14  0.37  0.16  
2530  0.39  0.10  0.20  0.30  -0.26  0.18  0.37  0.32  0.15  0.28  0.20  -0.02  -0.62  0.17  0.39  0.15  
2531  0.37  0.03  0.22  0.32  -0.28  0.20  0.37  0.34  0.12  0.26  0.24  -0.04  -0.56  0.21  0.39  0.15  
2532  0.35  0.06  0.21  0.16  -0.30  0.33  0.36  0.34  0.04  0.30  0.29  -0.07  -0.69  0.22  0.37  0.16  
2533  0.44  0.05  0.27  0.29  -0.24  0.27  0.42  0.35  0.14  0.29  0.25  -0.03  -0.77  0.18  0.40  0.14  
2534  0.34  0.05  0.18  0.27  -0.27  0.17  0.37  0.30  0.05  0.19  0.22  -0.03  -0.63  0.17  0.37  0.15  
2535  0.39  0.05  0.22  0.34  -0.35  0.22  0.31  0.29  0.11  0.32  0.23  -0.01  -0.71  0.17  0.39  0.15  
2536  0.33  0.02  0.16  0.24  -0.27  0.22  0.42  0.32  0.11  0.30  0.23  -0.04  -0.65  0.14  0.36  0.10  
2537  0.36  0.05  0.15  0.29  -0.35  0.26  0.36  0.37  0.12  0.31  0.23  -0.10  -0.67  0.17  0.34  0.12  
2538  0.35  0.00  0.14  0.29  -0.20  0.28  0.35  0.36  0.13  0.31  0.27  -0.05  -0.64  0.19  0.41  0.19  
2539  0.40  0.07  0.20  0.33  -0.29  0.18  0.28  0.30  0.17  0.22  0.19  -0.05  -0.62  0.19  0.31  0.11  
2540  0.38  0.06  0.21  0.31  -0.20  0.30  0.41  0.32  0.20  0.26  0.28  -0.08  -0.69  0.13  0.40  0.25  
2541  0.41  0.08  0.17  0.27  -0.27  0.15  0.43  0.34  0.15  0.31  0.14  -0.02  -0.59  0.17  0.36  0.07  
2542  0.29  0.06  0.17  0.28  -0.28  0.27  0.39  0.32  0.11  0.30  0.22  -0.05  -0.60  0.16  0.41  0.09  
2543  0.37  0.02  0.23  0.29  -0.26  0.24  0.44  0.34  0.18  0.25  0.24  -0.09  -0.66  0.18  0.39  0.12  
2544  0.40  -0.03  0.19  0.24  -0.31  0.36  0.35  0.45  0.26  0.30  0.18  -0.07  -0.65  0.22  0.38  0.13  
2545  0.35  0.02  0.08  0.26  -0.25  0.24  0.30  0.31  0.12  0.25  0.14  -0.07  -0.59  0.09  0.34  0.09  
2546  0.36  0.10  0.19  0.23  -0.35  0.31  0.34  0.38  0.16  0.29  0.23  -0.01  -0.62  0.19  0.39  0.18  
2547  0.35  0.08  0.17  0.30  -0.23  0.27  0.37  0.27  0.13  0.21  0.23  -0.04  -0.59  0.16  0.36  0.12  
2548  0.39  0.06  0.16  0.31  -0.32  0.26  0.40  0.35  0.19  0.22  0.16  -0.05  -0.60  0.13  0.34  0.19  
2549  0.35  0.09  0.19  0.26  -0.28  0.27  0.40  0.29  0.18  0.25  0.16  -0.01  -0.74  0.17  0.35  0.13  
2550  0.35  0.00  0.18  0.25  -0.35  0.23  0.34  0.31  0.23  0.22  0.15  -0.06  -0.64  0.18  0.36  0.18  
2551  0.32  0.06  0.17  0.29  -0.26  0.25  0.40  0.35  0.17  0.26  0.19  -0.04  -0.63  0.16  0.41  0.16  
2552  0.35  0.04  0.22  0.26  -0.37  0.24  0.34  0.30  0.12  0.24  0.22  -0.08  -0.67  0.21  0.36  0.20  
2553  0.31  0.07  0.18  0.30  -0.33  0.24  0.39  0.39  0.19  0.29  0.24  -0.06  -0.63  0.22  0.40  0.17  
2554  0.42  0.04  0.17  0.28  -0.29  0.22  0.33  0.27  0.14  0.29  0.22  -0.04  -0.60  0.21  0.38  0.15  
2555  0.38  0.02  0.21  0.24  -0.37  0.29  0.36  0.37  0.18  0.32  0.22  -0.05  -0.63  0.17  0.42  0.12  
2556  0.40  0.11  0.20  0.24  -0.29  0.15  0.40  0.31  0.16  0.26  0.22  -0.03  -0.58  0.18  0.36  0.16  
2557  0.36  0.05  0.19  0.25  -0.28  0.25  0.42  0.35  0.20  0.24  0.17  -0.05  -0.61  0.20  0.39  0.15  
2558  0.41  0.03  0.20  0.24  -0.31  0.26  0.37  0.30  0.17  0.25  0.21  -0.06  -0.66  0.17  0.38  0.17  
2559  0.40  0.03  0.20  0.30  -0.31  0.21  0.37  0.30  0.16  0.21  0.21  -0.07  -0.58  0.16  0.40  0.17  
2560  0.41  0.05  0.13  0.31  -0.25  0.23  0.37  0.37  0.09  0.24  0.21  -0.02  -0.68  0.23  0.37  0.19  
2561  0.38  0.04  0.20  0.29  -0.30  0.19  0.33  0.32  0.16  0.26  0.22  -0.01  -0.65  0.13  0.37  0.14  
2562  0.42  0.05  0.11  0.34  -0.41  0.33  0.61  0.36  0.37  0.25  0.33  -0.11  -0.27  0.04  0.44  -0.01  
2563  0.33  0.06  0.17  0.29  -0.22  0.24  0.37  0.33  0.19  0.28  0.21  -0.05  -0.65  0.15  0.41  0.13  
2564  0.35  0.01  0.16  0.28  -0.29  0.18  0.38  0.25  0.16  0.20  0.24  -0.03  -0.61  0.22  0.36  0.13  
2565  0.37  0.01  0.18  0.23  -0.33  0.23  0.39  0.26  0.14  0.24  0.24  -0.04  -0.64  0.15  0.37  0.13  
2566  0.33  0.05  0.21  0.25  -0.34  0.23  0.36  0.35  0.17  0.26  0.26  -0.03  -0.62  0.19  0.34  0.19  
2567  0.53  -0.13  0.27  0.57  -0.11  0.40  0.49  0.42  -0.04  0.23  0.16  -0.03  -0.33  0.41  0.39  0.19  
2568  0.06  0.11  0.21  0.46  -0.21  0.19  0.56  0.50  0.12  0.74  0.21  0.18  -0.48  0.24  0.41  0.03  
2571  0.41  0.01  0.12  0.24  -0.26  0.18  0.48  0.48  0.17  0.24  0.12  -0.08  -0.59  0.21  0.28  0.16  
2572  0.27  0.05  0.20  0.23  -0.31  0.09  0.36  0.31  0.18  0.22  0.22  -0.02  -0.60  0.19  0.43  0.12  
2573  0.30  0.01  0.15  0.31  -0.27  0.25  0.38  0.37  0.10  0.31  0.25  -0.07  -0.67  0.25  0.38  0.06  
2574  0.33  0.07  0.18  0.31  -0.27  0.27  0.35  0.35  0.14  0.30  0.21  -0.13  -0.58  0.22  0.40  0.15  
2575  0.37  0.00  0.24  0.33  -0.25  0.19  0.41  0.32  0.24  0.26  0.19  -0.06  -0.60  0.15  0.40  0.16  
2576  0.40  0.03  0.15  0.35  -0.33  0.12  0.49  0.38  0.21  0.27  0.29  -0.03  -0.55  0.22  0.41  0.13  
2577  0.34  0.01  0.17  0.28  -0.24  0.18  0.43  0.27  0.16  0.29  0.26  -0.11  -0.60  0.20  0.36  0.19  
2578  0.35  0.05  0.20  0.33  -0.19  0.19  0.43  0.34  0.19  0.32  0.18  -0.02  -0.60  0.17  0.39  0.21  
2579  0.39  0.03  0.20  0.32  -0.29  0.12  0.36  0.34  0.18  0.26  0.22  -0.05  -0.61  0.19  0.40  0.15  
2580  0.39  0.06  0.22  0.32  -0.33  0.21  0.35  0.44  0.16  0.25  0.24  -0.06  -0.55  0.21  0.38  0.14  
2581  0.27  0.00  0.13  0.27  -0.33  0.22  0.45  0.37  0.10  0.29  0.28  -0.10  -0.64  0.23  0.39  0.08  
2582  0.39  -0.01  0.20  0.36  -0.36  0.29  0.45  0.37  0.20  0.25  0.31  0.01  -0.64  0.20  0.38  0.15  
2583  0.39  0.06  0.16  0.30  -0.27  0.13  0.40  0.31  0.15  0.24  0.21  -0.04  -0.65  0.15  0.33  0.14  
2584  0.25  0.08  0.17  0.32  -0.45  0.23  0.39  0.20  0.12  0.22  0.16  0.01  -0.57  0.22  0.37  0.17  
2585  0.28  0.04  0.11  0.29  -0.23  0.21  0.37  0.37  0.15  0.39  0.30  -0.03  -0.57  0.15  0.36  0.14  
2586  0.76  0.55  0.43  0.04  -0.51  0.00  0.27  0.28  0.08  0.20  0.35  0.19  -0.91  0.12  0.29  0.12  
2587  0.38  0.00  0.21  0.27  -0.31  0.20  0.41  0.33  0.13  0.31  0.22  -0.12  -0.69  0.19  0.41  0.19  
2588  0.36  0.05  0.21  0.32  -0.29  0.17  0.39  0.30  0.19  0.24  0.24  -0.06  -0.59  0.18  0.41  0.17  
2589  0.44  0.01  0.16  0.34  -0.25  0.23  0.38  0.30  0.22  0.18  0.20  -0.01  -0.51  0.19  0.32  0.06  
2590  0.36  -0.01  0.09  0.27  -0.22  0.20  0.42  0.25  0.15  0.36  0.26  -0.08  -0.56  0.17  0.42  0.10  
2591  0.33  0.10  0.17  0.28  -0.29  0.24  0.39  0.32  0.15  0.19  0.21  -0.01  -0.58  0.17  0.42  0.19  
2592  0.32  0.06  0.10  0.26  -0.32  0.19  0.41  0.29  0.19  0.18  0.28  -0.01  -0.63  0.22  0.36  0.15  
2593  0.33  0.02  0.19  0.28  -0.24  0.28  0.37  0.33  0.15  0.29  0.19  -0.02  -0.64  0.18  0.38  0.18  
2595  0.30  -0.02  0.49  0.48  -0.54  0.17  0.53  0.55  -0.00  0.24  0.55  -0.01  -0.54  0.03  0.59  -0.04  
2598  0.32  0.04  0.17  0.30  -0.27  0.12  0.45  0.27  0.20  0.23  0.24  0.02  -0.66  0.20  0.37  0.13  
2599  0.34  0.07  0.15  0.30  -0.31  0.13  0.31  0.33  0.14  0.26  0.25  -0.11  -0.73  0.23  0.36  0.13  
2600  0.34  -0.04  0.18  0.27  -0.20  0.16  0.43  0.38  0.15  0.21  0.25  0.01  -0.63  0.23  0.45  0.17  
2601  0.32  0.06  0.28  0.26  -0.33  0.15  0.41  0.42  0.15  0.33  0.21  -0.08  -0.68  0.22  0.40  0.08  
2602  0.48  -0.03  0.14  0.36  -0.38  0.42  0.42  0.21  0.13  0.08  0.23  -0.23  -0.50  0.44  0.54  0.17  
2603  0.30  0.11  0.23  0.26  -0.22  0.28  0.44  0.32  0.16  0.26  0.24  -0.05  -0.52  0.20  0.42  0.16  
2604  0.35  0.02  0.15  0.28  -0.24  0.30  0.30  0.37  0.18  0.29  0.18  -0.08  -0.69  0.20  0.35  0.12  
2605  0.33  0.03  0.19  0.25  -0.28  0.27  0.38  0.36  0.16  0.30  0.20  -0.01  -0.62  0.20  0.32  0.12  
2606  0.40  0.06  0.13  0.32  -0.31  0.23  0.34  0.36  0.21  0.23  0.22  -0.11  -0.54  0.21  0.41  0.12  
2607  0.51  0.11  0.11  0.47  -0.36  0.18  0.33  0.35  0.05  0.36  0.17  0.07  -0.37  0.23  0.31  0.18  
2611  0.23  0.08  0.20  0.24  -0.28  0.32  0.40  0.34  0.13  0.37  0.20  0.16  -0.65  0.18  0.32  0.09  
2612  0.37  -0.05  0.21  0.31  -0.22  0.22  0.44  0.44  0.18  0.27  0.29  0.00  -0.62  0.17  0.36  0.05  
2613  0.35  0.02  0.09  0.33  -0.25  0.31  0.40  0.24  0.12  0.37  0.23  0.05  -0.63  0.16  0.39  0.03  
2614  0.30  -0.05  -0.06  0.21  -0.31  0.33  0.58  0.32  0.18  0.41  0.30  -0.02  -0.68  0.33  0.46  0.22  
2615  0.29  -0.05  0.18  0.20  -0.43  0.14  0.34  0.66  0.02  0.20  0.23  0.02  -0.74  0.21  0.25  0.06  
2616  0.33  0.05  0.14  0.25  -0.49  0.27  0.34  0.42  0.11  0.21  0.17  -0.00  -0.62  0.26  0.37  0.21  
2617  0.31  -0.05  0.16  0.29  -0.27  0.34  0.44  0.48  0.15  0.32  0.27  0.03  -0.68  0.25  0.44  0.20  
2618  0.32  0.10  0.05  0.24  -0.46  0.40  0.40  0.36  0.05  0.25  0.29  -0.01  -0.60  0.11  0.39  0.05  
2619  0.29  -0.03  0.18  0.36  -0.25  0.15  0.45  0.29  0.17  0.28  0.27  0.01  -0.59  0.07  0.22  0.09  
2620  0.31  -0.01  0.14  0.39  -0.36  0.19  0.41  0.29  0.13  0.38  0.21  -0.20  -0.44  0.21  0.43  0.20  
2621  0.28  -0.11  0.24  0.22  -0.24  0.20  0.46  0.49  0.17  0.33  0.16  0.02  -0.76  0.12  0.32  -0.08  
2622  0.36  0.01  0.20  0.26  -0.29  0.29  0.40  0.36  0.00  0.18  0.33  0.03  -0.57  0.23  0.47  0.23  
2623  0.32  -0.01  0.13  0.42  -0.45  0.29  0.37  0.50  0.15  0.30  0.25  -0.17  -0.61  0.16  0.45  0.24  
2624  0.28  0.03  0.20  0.45  -0.23  0.34  0.42  0.32  0.16  0.29  0.38  -0.02  -0.76  0.17  0.45  0.22  
2625  0.26  -0.10  0.11  0.24  -0.24  0.32  0.51  0.16  0.07  0.39  0.23  -0.11  -0.67  0.12  0.53  0.15  
2626  0.40  -0.13  0.39  0.21  -0.37  0.29  0.53  0.43  0.10  0.26  0.39  -0.05  -0.59  0.22  0.50  0.03  
2627  0.29  0.01  0.20  0.30  -0.32  0.20  0.52  0.45  0.17  0.34  0.15  -0.05  -0.77  0.11  0.39  0.04  
2628  0.48  -0.00  0.20  0.24  -0.24  0.16  0.53  0.44  0.17  0.45  0.30  0.00  -0.47  0.21  0.52  0.04  
2629  0.38  -0.05  0.12  0.36  -0.34  0.19  0.41  0.53  0.27  0.27  0.40  0.03  -0.64  0.17  0.49  0.05  
2634  0.28  -0.10  0.09  0.26  -0.39  0.21  0.38  0.12  -0.19  0.24  0.33  0.28  -0.49  -0.05  0.54  0.30  
2635  0.35  0.02  0.15  0.36  -0.42  0.14  0.52  0.52  0.11  0.29  0.33  -0.15  -0.57  0.14  0.45  0.21  
2636  0.24  -0.07  0.10  0.34  -0.32  0.10  0.50  0.50  -0.02  0.32  0.22  -0.04  -0.69  0.13  0.28  0.21  
2637  0.21  0.03  -0.01  0.28  -0.24  0.32  0.47  0.54  0.10  0.24  0.33  -0.04  -0.59  0.10  0.47  0.02  
2638  0.19  -0.03  0.18  0.16  -0.17  0.23  0.48  0.40  -0.06  0.44  0.24  0.04  -0.88  0.09  0.51  0.22  
2639  0.16  -0.12  0.04  0.37  -0.32  0.22  0.41  0.40  0.11  0.30  0.33  0.05  -0.68  0.15  0.41  0.09  
2640  0.21  -0.01  0.20  0.29  -0.26  0.36  0.48  0.54  0.10  0.34  0.39  -0.01  -0.72  0.07  0.54  0.03  
2641  0.31  0.01  0.13  0.26  -0.42  0.24  0.41  0.47  0.06  0.29  0.29  -0.09  -0.64  0.18  0.37  0.14  
2642  0.30  -0.07  0.18  0.33  -0.20  0.05  0.56  0.50  0.01  0.31  0.24  -0.10  -0.72  0.18  0.40  -0.01  
2643  0.17  -0.17  0.15  0.25  -0.36  0.10  0.38  0.38  0.05  0.39  0.15  -0.07  -0.49  0.08  0.55  0.21  
2644  0.42  -0.10  0.28  0.36  -0.02  0.24  0.40  0.28  -0.02  0.34  0.36  0.08  -0.70  -0.14  0.49  0.15  
2646  0.24  -0.06  0.23  0.28  -0.32  0.18  0.41  0.30  0.13  0.31  0.13  0.03  -0.57  0.13  0.27  0.14  
2648  0.26  0.02  0.27  0.08  -0.32  -0.06  0.43  0.52  0.07  0.38  0.25  -0.26  -0.49  0.15  0.50  0.22  
2649  0.25  0.09  0.23  0.34  -0.32  0.23  0.37  0.42  0.28  0.18  0.24  0.07  -0.55  0.24  0.41  0.07  
2650  0.38  0.03  0.28  0.22  -0.44  0.24  0.49  0.28  0.12  0.21  0.21  0.01  -0.50  0.12  0.28  0.04  
2651  0.39  0.16  0.31  0.37  -0.49  0.01  0.34  0.25  0.13  0.06  0.06  0.07  -0.56  0.06  0.51  0.12  
2653  0.21  0.06  0.11  0.31  -0.33  0.09  0.29  0.53  0.20  0.05  0.22  -0.03  -0.44  0.19  0.27  0.25  
2654  0.21  0.12  0.19  0.23  -0.28  0.13  0.42  0.37  0.19  0.22  0.25  -0.04  -0.45  0.23  0.35  0.31  
2655  0.31  0.11  0.15  0.18  -0.35  0.30  0.48  0.36  0.10  0.26  0.14  0.03  -0.58  0.29  0.42  0.30  
2656  0.06  0.02  0.19  0.28  -0.26  0.25  0.32  0.10  0.14  -0.08  0.25  0.12  -0.56  0.17  0.32  0.30  
2657  0.34  0.07  0.21  0.35  -0.28  0.14  0.32  0.22  0.17  0.11  0.11  0.02  -0.39  0.17  0.54  0.34  
2658  0.71  -0.01  0.12  0.06  -0.54  0.07  0.61  0.29  0.04  0.19  0.64  -0.24  -0.32  0.19  0.51  0.04  
2661  0.49  0.06  0.44  0.63  -0.56  0.02  0.38  0.37  0.08  0.17  0.08  -0.09  -0.46  0.23  0.45  0.45  
2662  0.20  0.13  0.25  0.35  -0.37  0.40  0.51  0.36  0.14  0.25  0.19  -0.01  -0.61  0.15  0.43  0.26  
2667  -0.13  -0.12  0.06  0.49  -0.19  0.15  0.49  0.33  -0.28  0.27  0.05  0.14  -0.70  0.23  0.53  0.27  
2669  0.54  0.25  0.06  0.48  0.01  0.43  0.13  0.50  0.02  0.84  0.05  -0.19  -0.58  0.10  0.40  0.47  
2670  0.23  -0.05  0.31  0.26  -0.15  0.05  0.55  0.87  -0.10  0.16  0.15  0.23  -0.79  0.18  0.50  0.68  
2671  0.08  0.08  0.14  0.18  -0.36  -0.24  0.32  0.28  -0.15  0.14  0.40  0.00  -0.61  0.28  0.51  0.24  
2672  0.19  0.09  0.18  0.22  -0.32  0.24  0.46  0.21  0.10  0.30  0.01  0.05  -0.57  0.28  0.34  0.58  
2673  0.36  0.13  0.12  0.17  -0.23  0.16  0.37  0.45  0.05  0.29  0.10  -0.00  -0.78  0.23  0.42  0.46  
2675  0.28  0.10  0.23  0.16  -0.32  0.12  0.55  0.27  0.04  0.21  0.17  -0.06  -0.56  0.16  0.46  0.37  
2676  0.25  -0.05  0.27  0.31  -0.13  -0.01  0.28  0.33  0.20  0.31  0.14  0.02  -0.63  0.24  0.61  0.43  
2677  0.23  0.13  0.23  0.25  -0.21  0.04  0.19  0.44  0.07  0.23  0.27  -0.18  -0.44  0.06  0.44  0.24  
2678  0.33  0.01  0.13  0.37  -0.24  0.38  0.25  0.36  0.29  0.17  0.07  -0.15  -0.48  0.14  0.48  0.30  
2679  0.49  0.09  0.46  0.35  -0.37  -0.13  0.37  0.40  0.07  0.10  0.01  0.07  -0.77  0.28  0.37  0.30  
