nrun  cer1    cer2    cer3    cer4    cer5    cer6    cer7    cer8    cer9    cer10   flag
2739  352.77  330.87  336.77  340.32  328.60  319.85  371.55  347.37  369.53  2654.20  1
2740  337.20  332.08  331.78  332.77  327.60  314.89  364.65  342.39  353.91  560.94  1
2742  343.40  332.66  337.87  340.74  327.43  320.38  376.05  344.30  377.51  528.58  1
2744  344.69  400.06  346.66  325.03  323.64  324.52  366.89  328.62  359.52  351.44  0
2745  342.92  336.68  333.61  339.40  329.00  315.60  379.37  350.25  358.77  572.11  1
2746  339.03  335.15  337.69  333.83  332.66  315.99  370.66  348.98  380.98  618.70  1
2747  340.94  332.40  332.68  342.87  331.26  311.29  366.83  347.01  368.74  375.54  0
2748  342.13  333.51  335.54  345.72  330.10  318.22  374.95  345.31  367.18  887.73  1
2749  338.05  327.78  333.79  340.01  330.32  317.09  365.14  345.57  370.77  389.67  0
2750  341.44  332.17  336.99  342.48  330.05  318.17  373.50  351.11  379.53  386.78  0
2751  344.06  331.57  337.90  339.24  332.29  321.62  373.52  347.59  358.50  387.24  0
2752  340.49  330.16  334.60  343.41  327.67  323.38  369.04  336.72  374.73  390.48  0
2753  345.32  326.02  332.41  336.80  333.38  321.92  377.63  349.19  364.64  390.57  0
2754  338.34  333.01  337.12  342.59  327.32  316.90  372.18  346.22  373.95  475.60  1
2755  339.43  335.42  338.46  340.39  330.12  316.06  372.08  341.57  365.84  404.47  0
2756  339.83  332.04  334.67  341.06  328.18  318.84  371.88  347.06  339.97  583.10  1
2758  343.54  330.16  336.64  343.11  330.19  320.37  380.73  346.26  364.21  630.49  1
2759  338.27  333.96  339.03  343.28  325.07  318.42  379.64  342.83  382.35  539.12  1
2760  342.46  330.49  346.21  342.15  328.44  319.46  374.85  345.75  379.72  377.35  0
2761  343.44  327.68  325.15  337.93  328.60  319.36  366.33  344.51  367.39  524.54  1
2762  338.38  333.49  336.77  345.68  328.71  319.28  374.61  344.46  365.28  467.21  1
2763  351.54  332.91  329.61  340.69  329.55  318.35  370.05  345.18  361.48  622.59  1
2764  346.45  337.33  339.82  339.68  328.54  315.94  373.24  349.34  363.22  397.45  0
2765  339.06  331.56  342.38  338.89  329.72  320.58  374.92  345.56  367.29  564.66  1
2766  341.18  328.52  338.97  340.26  330.45  319.27  378.98  348.97  392.33  622.80  1
2767  338.34  331.30  337.10  341.19  331.80  319.74  368.28  343.25  364.17  676.82  1
2768  348.49  331.60  333.19  340.64  336.04  313.57  375.32  343.44  366.17  462.77  1
2769  341.85  333.45  338.57  346.25  328.94  321.36  365.78  344.50  357.03  391.11  0
2770  344.48  328.51  336.13  346.41  326.41  319.99  378.87  351.72  378.00  395.32  0
2771  340.65  329.02  336.22  334.25  326.90  318.03  375.82  340.10  377.82  678.17  1
2772  334.00  332.23  342.54  347.27  332.32  323.01  374.62  346.85  390.01  393.88  0
2773  331.98  317.43  323.39  329.07  318.90  311.09  340.09  337.16  336.95  348.75  0
2775  346.08  329.63  339.40  346.81  331.63  325.71  379.31  348.73  355.88  396.51  0
2776  346.31  333.19  342.82  347.46  327.03  317.01  368.34  344.65  368.94  455.41  1
2778  342.83  332.53  333.50  346.92  332.06  315.30  374.68  341.70  374.70  548.85  1
2779  341.65  335.44  336.79  329.08  319.67  317.82  379.01  346.70  350.55  813.16  1
2781  343.07  329.66  334.72  338.25  329.01  319.41  375.09  352.60  361.27  505.80  1
2782  341.17  336.12  340.39  345.06  334.24  320.83  372.59  350.05  360.90  461.66  1
2783  344.45  331.50  332.52  337.38  330.12  322.53  371.79  347.48  361.89  459.02  1
2784  344.87  331.18  334.17  338.69  325.51  321.40  375.54  343.09  371.38  390.86  0
2788  347.91  301.59  333.39  319.06  320.08  300.36  326.41  357.57  373.59  328.63  1
2789  320.05  309.88  316.96  324.34  318.38  311.86  333.70  328.74  330.33  322.75  0
2790  323.90  310.93  312.10  306.61  313.15  306.89  321.13  320.27  317.79  318.79  0
2791  313.93  315.38  319.73  308.60  303.58  321.74  291.10  331.27  311.69  309.99  0
2792  325.72  316.44  314.99  313.53  313.45  306.72  320.33  325.82  315.04  306.95  0
2796  323.93  306.16  313.33  311.91  319.04  309.26  319.16  321.27  307.12  309.10  0
2797  327.85  315.36  322.57  319.31  319.82  312.34  329.37  322.83  320.35  323.79  0
2798  325.96  328.87  319.33  318.76  318.28  308.29  335.54  332.91  314.65  328.82  0
2799  331.95  313.67  318.50  316.71  313.79  310.30  329.28  322.41  312.75  322.76  0
2800  329.70  321.25  317.95  311.39  318.86  310.44  326.90  328.31  326.08  321.43  0
2801  331.55  307.18  309.36  312.94  318.17  298.92  323.72  333.93  322.27  325.31  0
2803  329.76  313.82  314.62  320.15  314.68  309.23  334.50  327.37  315.51  324.98  0
2804  329.72  316.03  311.03  314.48  316.58  305.39  319.53  327.01  324.33  324.62  0
2805  329.05  310.36  316.59  312.96  313.89  305.95  314.54  312.93  306.93  318.24  0
2806  329.28  310.60  316.13  313.15  319.08  305.78  321.82  324.00  310.13  319.48  0
2807  320.51  301.41  306.48  301.36  310.47  302.57  315.01  314.44  301.89  299.52  0
2808  331.53  310.18  325.72  312.77  328.59  307.70  330.19  327.30  303.87  309.74  0
2810  335.20  331.44  334.48  339.14  324.47  317.13  361.34  337.77  337.97  2091.42  1
2811  343.25  336.53  339.03  345.77  329.94  317.42  371.53  342.08  364.14  381.50  0
2812  336.57  335.21  335.91  346.42  330.38  319.84  372.96  347.43  358.42  493.73  1
2813  345.67  332.01  338.77  344.12  331.44  321.50  375.19  345.43  369.71  512.45  1
2814  338.73  325.57  331.08  340.71  332.96  315.96  370.46  340.93  358.87  1650.44  1
2815  345.35  331.94  340.73  352.91  333.01  315.49  378.84  349.25  367.84  387.19  0
2816  343.09  337.39  344.47  347.65  331.68  326.84  380.39  356.84  350.96  401.15  0
2818  347.50  331.42  333.21  352.76  329.74  315.62  384.31  337.96  367.31  477.25  1
2819  340.50  332.08  336.73  346.09  329.82  323.54  382.29  349.98  371.83  487.57  1
2820  348.09  332.75  331.70  341.79  334.17  320.73  373.29  342.90  367.38  370.55  0
2821  334.86  336.88  333.17  346.33  328.90  313.08  368.09  344.40  353.92  558.92  1
2822  347.67  332.02  335.92  345.12  329.56  320.29  375.55  349.03  382.45  669.28  1
2823  343.88  331.70  336.51  346.89  330.88  323.83  372.92  347.01  372.09  1141.88  1
2824  343.64  328.98  328.97  338.58  329.57  317.65  378.14  349.83  377.44  954.75  1
2825  349.62  336.98  332.92  344.67  331.25  323.21  375.46  350.73  358.52  502.49  1
