nrun  S2L1    S2L2    S2L3    S2L4    S2L5    S2L6    S2L7    S2L8    S2L9    S2L10   S2L11   S2L12   S2L13   S2L14   S2L15   S2L16   flag
2237  338.85  326.54  314.01  310.02  301.58  298.60  297.82  292.69  257.85  297.30  290.18  295.25  301.64  296.13  296.64  292.13  0
2238  336.82  313.01  313.74  308.86  300.60  310.81  291.21  293.24  256.01  304.73  288.16  304.67  305.17  291.07  295.50  314.38  0
2240  349.44  330.01  316.22  291.73  315.57  301.15  290.73  293.55  259.19  298.90  301.32  299.83  307.07  319.65  -416.20  287.74  1
2242  336.01  323.87  318.33  313.96  307.11  305.50  293.32  292.39  253.89  302.87  284.31  305.71  302.39  298.90  293.12  285.72  0
2243  330.67  320.51  300.90  302.29  294.58  299.15  292.42  290.59  255.42  296.18  284.39  303.16  296.31  285.94  291.46  280.64  0
2244  329.04  311.83  301.27  298.70  300.06  299.12  293.42  288.30  254.89  297.11  284.36  298.74  295.62  287.59  299.00  259.22  0
2245  330.97  318.89  309.74  305.86  296.86  300.31  294.59  291.36  252.29  302.62  283.94  300.86  296.71  286.56  292.51  271.86  0
2246  345.74  320.77  313.20  309.50  296.64  307.46  294.82  286.93  256.01  295.68  290.28  303.00  296.82  292.02  302.18  289.54  0
2247  341.20  319.83  305.26  298.86  299.54  301.64  295.53  291.75  250.48  301.77  286.08  297.20  291.93  289.79  299.99  234.39  1
2248  339.32  331.15  316.19  307.35  299.76  308.25  295.53  300.62  263.20  304.17  288.09  308.97  305.96  288.80  297.98  296.10  0
2249  331.48  324.04  304.60  312.46  300.98  304.08  291.79  291.61  254.15  298.95  286.51  299.73  293.68  291.82  290.94  258.39  0
2250  322.71  314.48  317.65  306.91  307.22  300.99  290.91  293.18  264.81  295.71  280.91  304.22  302.16  289.27  290.72  233.93  0
2251  345.20  311.85  311.23  301.52  305.12  301.23  295.85  289.16  262.22  297.23  280.36  300.48  297.65  287.94  299.68  269.56  1
2252  327.89  311.10  309.77  305.48  304.74  300.01  292.58  284.99  243.97  296.19  278.70  300.98  297.76  284.31  305.63  247.05  1
2253  334.48  321.51  304.96  301.42  299.89  299.13  292.25  286.35  256.09  295.94  284.76  304.39  298.64  290.24  288.71  298.41  0
2254  325.78  310.77  309.44  310.62  297.41  299.22  284.94  298.33  243.97  293.70  285.74  297.46  302.66  272.67  283.04  300.48  0
2255  341.67  330.60  311.21  311.94  300.52  303.27  297.17  290.61  248.44  304.91  286.79  305.27  298.82  290.15  293.84  262.94  1
2257  332.86  323.69  313.58  302.30  292.63  299.77  294.40  282.66  256.20  299.98  281.54  300.83  295.98  289.17  291.09  208.17  0
2258  333.78  316.98  310.48  309.01  300.73  303.39  288.47  289.28  254.31  302.46  286.67  301.09  300.21  288.18  286.37  206.40  0
2259  337.09  315.95  305.46  309.94  295.97  296.99  291.54  284.37  236.41  307.06  287.60  300.50  301.78  287.33  294.39  249.60  0
2260  315.48  319.26  300.37  308.42  304.42  296.78  297.15  290.99  170.12  297.46  288.84  299.90  294.20  287.77  292.12  209.17  1
2261  318.00  307.76  301.06  304.58  296.99  296.06  287.60  284.80  244.46  296.68  280.14  294.75  292.41  288.48  295.16  275.93  0
2262  318.31  321.52  305.08  297.24  299.87  297.58  290.12  288.26  253.11  297.06  287.17  303.56  299.82  291.50  282.53  242.77  1
2263  323.00  312.81  306.73  300.27  297.40  296.24  289.61  287.18  249.37  303.09  279.76  300.83  299.56  289.55  290.65  283.37  0
2265  345.52  312.09  298.02  301.45  294.87  299.12  288.22  290.69  251.71  295.20  279.11  291.90  298.76  286.29  287.59  246.85  1
2266  338.97  311.77  303.39  304.49  296.30  295.17  289.23  293.40  256.50  300.51  280.81  300.69  298.98  286.24  292.08  282.40  0
2267  335.54  315.71  313.58  304.53  295.32  297.70  294.65  288.86  249.32  299.78  282.91  299.17  300.38  294.50  286.44  264.06  1
2268  330.49  320.42  303.92  307.65  300.69  304.56  291.20  288.23  253.11  303.73  279.82  303.80  297.73  290.79  303.52  232.16  0
2269  326.69  328.62  307.66  312.91  299.39  303.54  292.00  286.19  249.79  301.30  279.10  299.09  300.87  291.01  283.08  295.45  0
2270  334.51  312.98  305.74  305.42  305.10  307.05  292.08  291.70  260.59  302.53  282.14  303.20  300.98  298.63  294.44  225.24  0
2272  332.91  324.02  308.31  304.57  301.85  302.68  292.89  295.39  256.55  301.13  288.31  305.20  295.64  291.45  305.40  270.25  1
2273  314.78  324.51  303.53  294.49  297.24  299.62  289.57  281.34  250.18  296.57  283.95  295.38  297.19  290.75  293.69  210.41  1
2274  330.81  316.02  307.83  307.62  299.94  297.53  295.25  288.81  245.64  294.62  282.43  301.70  297.83  292.94  292.18  286.97  0
2275  329.84  315.38  301.93  295.52  296.47  295.74  281.61  286.57  249.85  295.42  283.44  297.27  291.27  290.50  284.69  265.85  1
2276  327.24  318.09  305.07  305.13  299.74  298.03  291.47  287.01  255.85  297.88  289.56  294.76  291.49  290.73  289.54  262.05  1
2277  341.85  326.53  313.63  312.15  297.18  300.79  292.50  291.99  251.48  296.30  277.05  303.05  300.91  296.71  289.43  277.68  0
2278  337.74  323.99  316.18  311.41  301.56  300.49  294.69  291.87  257.27  295.66  284.83  304.08  297.39  295.08  300.85  259.10  1
2279  339.36  321.76  312.42  307.39  302.20  301.28  295.38  294.94  252.64  307.82  290.89  302.92  301.82  295.58  295.07  257.19  0
2280  341.59  328.96  313.97  311.38  306.38  303.83  293.64  295.09  263.13  304.32  290.85  302.89  299.28  307.04  295.85  286.50  0
2281  319.78  325.92  305.56  303.31  304.53  306.23  290.67  287.97  257.97  304.75  295.70  301.37  306.97  295.44  303.29  259.65  1
2282  357.44  333.57  315.77  318.23  301.53  305.13  296.58  296.94  262.78  301.08  293.72  309.00  311.01  301.51  309.03  291.82  0
2283  329.54  327.98  313.65  299.71  302.33  295.58  295.02  295.85  255.29  300.92  287.08  299.86  297.18  291.16  294.89  279.31  0
2284  341.29  319.91  306.11  307.14  300.53  297.00  295.47  293.22  255.69  299.72  282.67  301.79  297.23  288.64  292.52  289.27  0
2285  341.25  330.31  315.59  305.49  300.47  298.64  296.40  293.06  257.12  293.81  278.75  302.64  305.87  294.27  300.05  296.49  0
2286  338.06  332.18  302.80  308.60  302.61  299.38  297.24  290.64  257.13  298.71  281.76  299.82  301.60  300.46  290.45  273.79  0
2287  334.85  315.55  301.47  305.32  299.96  292.96  291.27  293.24  252.17  293.68  289.28  298.97  290.04  294.82  297.91  295.46  0
2288  347.98  331.46  321.60  306.71  311.40  304.12  302.94  292.69  266.89  296.87  289.40  300.69  292.42  296.68  300.13  294.82  0
2289  336.10  326.21  308.25  297.12  300.39  300.50  298.79  292.03  258.80  302.21  286.80  309.29  296.05  295.74  294.37  276.21  0
2290  341.04  319.45  317.19  311.67  303.82  305.29  295.09  294.42  264.79  304.09  288.97  305.15  302.48  289.58  298.29  302.68  0
2324  307.39  295.83  291.69  291.29  295.70  290.38  292.72  295.88  286.81  298.24  291.13  294.00  294.85  290.57  297.07  302.69  0
2325  301.16  292.17  288.77  291.19  293.98  290.87  291.69  293.50  285.54  299.54  291.26  294.60  293.09  289.70  296.43  293.88  0
2326  301.12  291.22  288.51  292.17  293.26  289.70  291.64  294.98  285.86  298.79  291.89  293.12  292.18  288.60  295.98  299.15  0
2327  300.77  292.17  289.09  292.77  293.21  290.81  292.11  294.16  285.31  299.37  291.03  294.58  293.20  289.30  295.73  297.28  0
2328  299.89  291.34  287.66  291.01  293.54  290.27  291.04  293.54  284.83  299.92  290.09  293.75  292.73  289.58  296.50  300.19  0
2329  299.81  291.15  288.25  290.49  293.71  290.75  291.69  294.02  286.75  299.47  290.10  294.39  291.97  289.39  296.71  300.46  0
2330  300.30  291.12  287.81  291.38  293.84  290.35  291.43  293.96  284.68  298.60  291.18  294.49  292.53  290.13  295.49  296.70  0
2331  301.13  291.92  288.32  291.55  293.98  291.19  292.12  294.29  285.61  299.35  289.86  294.62  293.86  290.42  295.90  305.26  0
2332  299.23  291.87  287.99  290.76  293.71  289.61  291.72  295.01  284.69  298.11  291.83  294.33  293.36  289.47  295.39  294.77  0
2333  300.59  291.23  288.42  291.05  293.10  289.84  290.92  294.14  286.16  298.95  291.47  294.26  292.69  289.71  295.85  299.78  0
2334  299.84  290.57  287.82  290.53  293.85  290.19  291.79  294.18  285.93  298.10  289.99  292.78  292.92  289.86  295.87  298.47  0
2335  298.10  291.66  287.44  289.44  291.81  289.20  291.15  293.41  286.10  295.87  290.76  293.21  291.98  289.75  294.93  292.70  0
2336  300.15  290.50  287.95  289.73  291.44  288.49  291.16  293.73  285.97  296.48  290.47  292.69  292.53  289.15  294.91  295.27  0
2337  297.66  290.82  287.89  289.88  291.94  288.61  291.50  294.13  285.09  296.78  291.04  293.19  292.33  289.67  293.09  296.73  0
2338  298.20  291.34  287.80  289.94  291.61  288.98  291.36  293.54  284.13  296.25  289.29  292.97  292.11  289.07  293.92  299.55  0
2339  299.73  290.43  288.86  289.60  292.84  288.59  290.59  293.66  284.74  296.42  290.69  292.49  292.96  289.32  295.73  300.83  0
2340  296.66  291.32  286.76  289.63  291.81  289.03  290.92  293.49  283.74  296.65  290.50  293.45  292.51  289.72  294.94  295.94  0
2341  295.99  289.23  286.81  287.16  288.87  286.21  288.52  290.95  281.45  293.59  288.82  290.06  291.22  288.81  291.95  305.04  0
2342  299.59  289.83  287.41  287.71  289.43  287.34  290.86  291.96  280.48  293.00  288.40  290.84  289.55  287.65  294.02  303.69  0
2343  296.64  290.18  287.94  287.35  289.25  286.82  288.46  291.67  281.16  293.24  288.98  289.23  291.66  287.29  293.33  296.71  0
2344  348.61  337.93  330.59  331.18  316.33  318.88  310.16  318.28  276.39  309.08  316.69  331.92  337.16  334.90  329.06  327.82  0
2345  297.94  289.90  287.22  287.53  289.66  287.44  289.78  292.00  280.93  293.70  289.24  290.37  290.98  289.13  292.84  296.61  0
2346  295.82  291.08  285.71  287.51  289.15  286.85  289.28  291.66  281.08  293.57  288.74  290.04  291.90  288.00  292.60  296.56  0
2347  297.27  289.09  286.57  287.92  289.15  286.78  289.55  290.88  280.74  293.71  288.96  290.98  290.88  288.13  291.93  296.05  0
2348  298.09  288.58  286.65  287.11  289.75  286.93  289.53  291.94  280.23  292.90  288.12  290.61  291.61  287.78  293.25  297.02  0
2349  294.86  289.78  286.01  287.49  289.51  286.14  289.81  291.83  280.71  293.51  288.95  289.60  290.91  288.12  292.05  291.19  0
2350  296.51  289.40  286.17  287.17  288.91  286.06  288.72  291.50  280.81  293.88  289.06  290.39  291.49  288.05  292.53  294.96  0
2351  296.96  289.69  286.69  287.24  289.20  287.01  289.37  291.54  280.61  293.29  288.27  290.57  291.38  288.06  292.67  300.34  0
2352  296.48  289.22  286.22  287.60  289.35  286.67  289.90  292.19  280.90  294.29  287.97  290.23  290.99  288.07  292.89  291.47  0
2354  295.76  288.95  286.71  287.63  289.56  286.32  289.77  291.14  281.68  293.87  288.66  290.71  291.03  288.70  291.77  295.48  0
2355  297.99  290.24  286.04  287.83  289.11  286.67  288.94  290.78  281.02  293.37  288.55  290.61  291.34  288.70  293.08  293.57  0
2356  301.43  289.99  287.47  288.73  289.37  287.46  289.42  291.94  282.46  294.60  289.89  292.05  291.38  289.94  292.97  298.80  0
2357  296.03  288.53  284.73  285.55  286.64  283.96  287.14  289.01  277.04  291.03  286.30  287.97  289.54  286.33  290.31  292.68  0
2358  295.01  289.33  283.96  282.34  282.70  280.08  283.78  284.91  268.88  285.49  282.31  284.29  286.21  282.95  287.43  285.25  0
2359  304.23  300.42  290.12  289.55  289.93  287.49  291.48  291.99  276.74  292.03  289.00  291.86  294.00  288.87  294.23  295.29  0
2360  303.10  291.98  288.42  290.65  292.22  289.57  291.02  293.78  285.81  297.36  291.24  293.77  292.80  291.52  296.64  298.25  0
2361  302.54  291.13  287.70  290.73  292.02  288.53  290.70  293.53  285.43  297.55  291.10  293.88  293.77  291.87  297.74  302.23  0
2362  302.04  290.49  286.96  289.26  292.23  288.89  290.45  293.73  286.23  297.20  290.49  293.35  294.11  290.65  297.09  296.58  0
2363  300.51  290.35  286.72  289.66  291.66  288.61  291.29  293.64  286.81  296.75  290.86  293.13  293.62  290.67  297.02  302.65  0
2364  299.34  290.38  287.89  290.95  293.37  289.88  291.02  293.06  286.17  298.70  292.03  293.34  293.43  290.59  296.88  301.67  0
2365  301.00  290.77  288.78  290.67  293.35  289.84  291.03  293.91  286.44  297.53  291.88  293.89  293.49  290.84  296.07  295.23  0
2366  298.87  289.49  287.13  290.96  293.18  289.69  291.28  294.07  286.47  297.45  292.18  294.00  293.16  291.26  296.30  296.29  0
2367  298.70  291.07  288.14  291.61  293.01  290.31  291.40  294.03  285.61  296.46  291.20  293.77  293.47  290.67  295.56  299.03  0
2368  298.86  289.77  287.64  289.55  290.62  287.58  290.63  292.88  283.17  294.41  290.93  292.40  293.64  291.84  295.80  294.73  0
2369  299.63  290.90  287.85  288.64  291.25  288.55  290.60  293.04  283.55  295.06  291.06  291.84  293.76  291.17  295.69  302.43  0
2370  298.38  289.74  287.03  288.82  290.87  287.93  290.76  293.76  284.57  294.66  291.19  292.90  293.25  291.18  295.62  300.17  0
2371  297.89  289.89  286.99  288.47  290.88  287.87  291.01  293.52  284.51  295.56  291.03  291.87  292.87  291.58  295.94  296.93  0
2372  299.05  291.75  287.09  288.58  290.81  287.69  291.56  293.82  284.24  293.66  291.91  291.78  291.41  291.54  295.56  299.10  0
2373  298.28  290.27  286.68  288.73  290.43  287.92  290.27  293.93  285.33  294.68  291.40  291.70  293.00  291.01  295.40  299.40  0
2374  299.64  289.18  287.26  288.93  289.97  287.53  290.27  293.08  285.06  294.32  290.74  291.93  292.20  290.61  293.21  295.99  0
2375  300.64  291.20  288.20  289.09  291.12  288.42  290.73  293.11  281.84  295.23  291.08  295.23  291.48  292.25  295.48  304.45  0
2376  298.22  290.49  286.84  288.60  290.71  287.86  290.68  293.14  284.79  295.28  291.00  292.23  293.01  291.12  295.94  298.38  0
2377  295.79  289.02  285.80  286.82  287.99  285.48  288.99  291.59  281.86  291.88  289.22  289.98  291.55  289.78  292.79  295.84  0
2378  295.12  288.39  284.26  284.52  285.58  283.29  286.99  288.65  277.75  289.51  286.91  287.66  289.60  287.71  290.29  293.08  0
2380  301.32  296.13  288.55  286.71  285.36  284.47  288.11  288.79  272.93  289.21  287.63  288.76  291.08  287.49  290.05  294.01  0
2381  299.97  289.73  286.83  290.07  291.69  288.50  290.37  293.43  285.44  298.34  291.06  293.54  293.35  291.93  295.90  296.99  0
2383  307.80  288.55  287.06  287.70  291.87  288.62  291.00  293.83  285.88  297.98  294.56  293.72  293.40  289.65  297.60  317.90  0
2385  297.28  288.38  285.52  289.41  290.70  288.72  289.16  293.24  281.28  296.58  291.69  294.72  293.68  291.30  296.35  291.12  0
2386  301.78  290.49  285.72  290.33  290.11  288.30  289.71  291.86  287.12  297.89  293.91  293.53  293.59  291.85  295.70  287.54  0
2389  299.19  290.14  285.30  289.16  292.47  290.12  292.15  296.09  286.57  299.13  290.01  294.63  293.02  289.90  294.84  287.29  0
2390  296.83  286.22  285.42  290.95  291.88  290.03  290.53  292.62  283.89  295.18  290.76  295.90  295.52  288.00  298.33  292.27  0
2391  287.40  287.88  291.77  289.92  291.23  290.66  291.13  294.34  287.21  296.74  292.20  292.31  293.40  295.56  294.75  293.68  0
2392  295.29  290.62  287.89  291.56  293.32  289.09  291.58  293.24  284.69  298.60  291.00  293.88  293.00  290.32  295.21  295.94  0
2393  299.50  294.36  289.73  291.32  292.82  288.56  290.15  293.69  287.46  298.08  291.22  293.65  290.68  289.81  295.56  297.72  0
2394  299.19  290.94  287.93  291.19  292.80  289.11  291.46  294.40  285.96  297.64  291.44  293.34  292.89  290.51  295.58  298.26  0
2395  302.79  294.06  288.54  292.47  294.13  290.23  291.68  294.04  285.95  298.48  290.67  294.20  293.65  293.14  295.27  300.28  0
2396  349.87  340.77  322.31  312.50  324.74  316.95  308.48  311.90  286.99  316.80  314.13  321.23  319.30  328.82  334.40  333.19  0
2399  306.22  294.01  291.24  290.62  291.94  286.53  291.38  291.67  286.28  294.13  288.91  293.36  295.63  291.92  294.15  276.89  0
2400  296.71  295.52  288.56  287.09  292.48  286.79  291.89  291.46  278.14  291.03  285.07  291.49  291.52  288.60  288.03  296.54  0
2401  297.71  292.17  291.02  293.67  296.71  293.26  291.35  291.36  281.75  297.38  290.00  292.18  292.60  285.29  291.44  287.22  0
2402  303.32  293.13  291.79  294.50  295.86  291.32  292.30  293.26  283.12  297.68  289.10  293.73  291.97  289.10  292.04  299.36  0
2403  298.36  290.10  289.81  293.89  292.53  290.34  291.69  291.45  287.46  302.10  293.53  293.27  293.23  291.81  292.21  300.80  0
2404  309.49  299.35  294.45  294.20  296.31  292.63  295.70  297.39  288.04  296.27  296.93  295.90  298.52  298.91  300.50  299.84  0
2405  299.07  295.25  292.39  293.70  295.62  292.11  296.92  298.00  284.40  294.97  294.48  295.05  297.42  294.05  294.67  296.75  0
2406  300.33  294.82  291.31  294.57  295.83  294.00  297.90  297.52  284.04  294.06  294.95  293.95  296.09  292.66  295.58  295.55  0
2407  299.08  294.52  292.49  293.23  295.73  292.15  296.73  297.69  284.14  295.18  295.14  294.48  296.94  293.80  294.34  300.65  0
2408  298.78  294.26  292.11  293.35  295.62  291.89  297.04  297.14  283.65  295.23  294.01  293.87  296.98  294.11  296.03  298.36  0
2410  298.89  292.09  290.71  290.96  292.96  290.92  297.67  298.03  283.40  294.85  292.18  295.65  297.66  293.12  296.10  343.56  0
2412  297.01  295.33  293.16  292.85  295.88  292.00  296.89  298.61  285.86  295.80  294.69  293.72  296.89  293.26  295.39  306.17  0
2413  296.26  291.12  291.58  295.47  294.01  291.78  295.72  295.67  285.63  295.54  294.37  295.34  298.46  292.79  295.39  300.73  0
2414  297.71  295.01  291.87  293.04  295.37  291.88  296.90  297.81  284.25  294.42  294.31  294.69  297.26  294.16  294.78  299.79  0
2415  307.70  303.76  300.48  296.76  297.99  296.13  297.89  297.93  280.98  296.50  295.54  298.17  300.34  295.16  299.21  300.52  0
2416  303.85  301.51  297.78  296.17  294.15  296.19  298.97  298.36  279.59  296.22  295.99  298.70  300.29  294.69  296.92  301.47  0
2417  305.89  302.90  298.58  297.67  296.50  293.91  298.37  298.04  282.00  296.42  296.35  299.31  300.67  296.19  299.82  298.83  0
2418  308.52  304.58  297.40  297.22  297.72  295.59  298.47  298.82  280.14  298.34  295.79  297.13  298.90  294.87  297.12  300.59  0
2420  301.88  298.18  297.35  298.10  299.63  295.43  299.36  298.79  285.63  297.63  295.70  296.00  297.59  294.10  296.01  303.59  0
2422  301.86  298.38  297.01  297.99  299.99  295.82  298.98  298.77  285.67  297.55  295.92  295.83  297.69  294.66  295.88  300.95  0
2423  302.48  298.08  297.02  297.63  299.73  295.58  299.00  298.85  285.39  297.62  295.63  295.99  297.71  294.46  295.98  302.96  0
2424  303.09  298.03  296.97  297.65  299.78  295.74  299.01  298.59  285.43  297.23  295.89  295.94  297.55  294.66  296.04  301.65  0
2425  304.20  302.25  300.96  301.00  302.45  296.90  299.89  299.32  285.73  298.81  295.70  296.39  297.91  295.04  296.76  304.75  0
2426  305.26  301.76  301.01  301.06  302.20  297.16  299.73  299.55  286.34  298.49  295.93  296.57  298.11  295.54  295.95  304.31  0
2427  299.85  295.45  293.44  294.28  296.03  292.85  297.32  297.65  285.79  296.00  295.56  295.31  297.56  295.46  295.86  300.98  0
2428  301.57  297.22  296.00  297.08  299.57  295.82  299.79  300.08  289.76  296.98  296.31  295.80  298.30  295.75  296.17  301.94  0
2429  303.89  297.60  294.79  296.94  299.54  296.60  299.94  299.78  291.81  296.93  296.25  296.66  297.99  294.89  295.49  286.51  0
2432  332.59  331.40  324.51  331.92  335.55  323.26  333.33  333.90  326.85  319.36  317.39  315.62  314.17  314.36  310.77  309.62  0
2433  328.65  323.99  327.32  333.85  337.55  326.53  333.98  334.57  341.37  322.75  321.64  315.63  312.38  311.57  313.26  301.36  0
2435  306.55  297.62  294.74  293.59  294.92  291.95  296.71  298.61  286.44  295.00  296.25  295.96  297.50  297.43  297.48  304.92  0
2436  303.85  297.44  294.20  293.66  295.25  291.61  296.60  297.97  287.72  295.82  295.45  295.35  297.84  296.33  298.77  301.13  0
2437  302.48  296.92  295.04  295.67  297.47  293.62  298.71  299.85  288.91  296.35  295.97  296.36  298.12  295.89  296.26  299.85  0
2438  301.61  296.77  295.16  295.53  297.41  293.68  298.68  299.73  288.93  297.17  296.57  296.14  298.15  295.93  296.33  301.31  0
2439  303.08  296.38  294.82  295.73  297.30  293.88  298.73  299.38  288.67  297.08  296.53  296.01  297.96  295.73  296.89  302.29  0
2440  292.16  291.30  291.98  287.74  290.34  287.94  292.34  293.37  281.71  294.10  293.12  294.87  298.85  295.58  295.93  302.19  0
2441  296.42  291.87  287.96  288.21  290.20  287.85  292.33  293.17  278.95  293.48  292.01  293.82  296.03  294.47  295.77  299.23  0
2442  297.38  291.35  288.05  288.52  289.98  287.61  291.96  293.02  278.65  293.44  292.80  293.71  296.12  294.78  295.55  301.30  0
2443  297.07  291.65  288.04  288.45  289.96  287.41  291.83  293.26  278.25  292.75  292.01  293.89  295.94  294.94  295.76  299.94  0
2444  296.50  291.36  288.00  288.39  290.00  287.88  292.14  293.03  278.89  293.99  292.92  293.76  296.15  294.60  295.73  299.69  0
2445  301.83  297.61  295.53  296.71  299.28  294.85  299.59  300.46  289.02  297.74  296.95  296.33  297.82  295.92  296.44  303.42  0
2446  298.90  293.43  290.89  291.86  293.54  290.81  294.90  295.38  280.78  294.52  294.14  294.85  296.66  294.47  295.33  301.01  0
2447  306.65  300.05  298.64  298.95  300.40  295.69  299.34  299.37  286.10  298.32  295.71  297.02  298.08  295.80  296.82  303.25  0
2448  304.26  300.53  299.11  299.19  300.02  295.57  299.33  299.21  286.37  299.09  296.44  296.93  297.94  295.78  296.55  301.67  0
2449  307.83  302.74  302.00  302.30  303.99  298.91  302.31  302.32  291.15  300.60  298.17  297.97  299.28  296.85  296.86  306.64  0
2450  306.29  302.22  301.83  302.17  304.15  298.69  302.19  302.57  291.08  299.86  298.11  297.97  298.92  296.75  297.08  303.60  0
2451  305.69  301.16  299.67  299.76  301.68  297.14  301.03  301.30  290.67  299.97  297.87  297.84  298.87  296.63  297.59  303.54  0
2452  305.12  300.74  299.55  299.87  301.74  296.87  300.85  301.42  290.81  299.87  298.18  297.91  299.16  296.94  297.54  303.02  0
2453  302.65  295.90  292.94  292.60  292.97  290.18  293.73  293.93  279.22  296.03  293.40  295.35  296.32  295.13  295.96  303.88  0
2454  300.64  295.81  293.04  292.31  293.05  290.31  293.50  293.73  278.45  295.85  293.36  295.49  296.64  294.84  296.54  302.39  0
2455  300.60  295.98  292.77  292.29  292.87  290.48  293.73  293.84  278.02  294.95  293.51  294.97  296.81  295.44  296.13  299.01  0
2457  300.41  295.78  292.51  292.35  293.03  290.38  293.27  293.88  278.65  295.06  293.33  294.54  296.93  295.53  296.45  301.44  0
2458  300.79  295.71  292.48  291.88  292.73  290.67  293.26  293.99  278.05  295.05  292.78  295.10  297.45  295.79  297.19  299.76  0
2459  301.67  293.06  293.81  291.04  291.87  291.18  293.63  293.98  278.69  294.88  293.24  295.80  297.65  295.23  298.00  308.60  0
2460  300.83  295.46  292.45  292.62  292.87  290.76  293.41  294.09  278.29  295.54  293.65  294.98  297.15  294.84  296.34  302.37  0
2461  301.58  298.10  297.27  296.41  297.40  293.89  295.65  296.40  280.61  296.86  294.41  295.42  297.47  295.16  295.73  302.96  0
2462  303.86  298.37  296.83  297.12  297.62  293.85  296.33  296.07  280.84  297.21  294.70  295.90  297.44  295.45  296.05  300.89  0
2468  298.90  290.69  287.16  290.06  291.80  288.51  290.49  293.69  281.74  295.36  288.73  291.91  294.02  291.98  295.02  285.78  0
2470  297.02  290.63  287.77  291.37  293.09  290.46  292.11  294.19  283.11  295.62  290.61  293.23  292.48  290.61  291.76  299.98  0
2473  294.96  288.66  286.67  290.59  292.93  290.21  291.57  293.03  281.29  293.50  288.25  291.75  292.24  288.70  291.05  300.89  0
2474  308.00  300.42  299.44  302.09  302.13  299.82  299.77  303.23  288.51  302.04  296.17  297.97  296.58  295.88  300.27  304.92  0
2475  293.58  286.88  283.79  288.51  290.54  287.78  289.02  291.64  277.72  292.23  287.86  291.20  290.78  287.79  290.52  292.43  0
2476  297.72  291.16  289.76  293.13  295.60  291.99  293.37  295.36  284.54  296.70  289.77  293.10  292.27  290.29  292.57  299.79  0
2477  297.93  291.73  289.07  293.01  295.41  292.13  293.18  294.56  285.35  296.82  290.70  292.90  292.37  290.46  292.55  297.41  0
2478  296.89  291.16  289.01  293.10  295.22  292.00  293.02  295.24  285.48  295.78  290.04  293.38  292.08  290.58  291.95  298.76  0
2479  298.82  292.38  289.53  293.42  295.17  292.12  293.11  295.18  284.96  296.37  290.68  293.33  292.81  290.17  292.19  300.97  0
2480  294.70  290.98  289.31  292.10  295.21  291.91  291.86  294.50  284.50  295.98  289.49  293.89  293.01  290.89  291.10  298.69  0
2481  297.38  290.79  289.02  292.59  295.12  292.45  292.77  294.14  283.54  296.04  290.67  292.71  291.87  290.12  292.11  298.56  0
2482  292.57  287.60  283.77  287.59  290.18  288.42  287.42  290.42  277.00  293.57  287.72  291.96  291.58  288.65  290.69  299.63  0
2483  296.52  291.17  289.82  292.90  295.71  291.91  292.92  295.25  285.10  296.30  290.91  293.64  293.25  289.21  290.79  299.95  0
2484  298.25  291.86  288.99  292.94  295.51  292.49  293.02  295.69  285.26  296.27  290.81  293.43  292.89  290.07  291.93  296.69  0
2485  297.53  291.87  289.62  293.25  296.02  291.74  292.86  295.16  285.56  295.43  289.76  293.50  293.90  290.33  291.73  302.41  0
2486  297.99  292.07  289.19  293.25  295.34  292.40  292.61  294.71  284.82  296.71  289.90  293.41  292.89  290.69  292.18  297.91  0
2487  299.33  291.91  289.73  293.23  295.77  292.68  292.99  295.36  284.80  295.95  290.68  293.25  293.21  291.32  291.99  299.37  0
2488  298.30  291.47  290.18  293.57  295.51  292.08  293.35  294.58  285.67  295.23  291.02  294.02  292.26  290.06  291.43  300.36  0
2489  297.78  291.24  289.68  293.71  294.88  291.96  293.34  294.54  285.11  296.00  290.43  293.40  292.37  290.41  291.82  301.70  0
2490  297.95  291.75  290.23  293.27  295.27  291.88  293.03  295.49  284.29  296.52  290.66  293.97  292.95  290.09  290.63  299.59  0
2491  294.48  288.68  285.59  287.99  289.67  288.28  287.93  290.32  277.55  293.09  287.51  291.27  291.75  289.38  291.15  298.12  0
2492  296.76  290.94  288.24  291.67  293.70  290.65  291.84  294.07  283.75  294.73  289.45  293.07  292.69  290.52  292.00  299.85  0
2493  295.63  289.82  288.10  291.76  293.11  290.51  291.67  294.20  283.92  294.84  290.28  292.98  292.75  290.30  292.30  299.83  0
2494  292.18  286.49  283.87  287.63  289.58  288.45  287.80  290.60  276.94  292.68  287.75  291.98  291.63  289.61  290.97  300.24  0
2495  294.66  290.98  288.37  291.35  293.28  290.56  291.78  293.67  283.19  295.86  290.37  292.82  292.91  290.56  291.87  300.51  0
2496  297.85  290.41  288.25  291.36  293.20  290.45  291.90  294.02  283.38  294.61  290.63  292.69  292.96  290.77  292.17  300.60  0
2497  295.55  290.24  288.13  291.67  293.27  290.21  291.82  293.95  283.26  295.43  289.08  293.35  292.07  290.29  291.93  299.64  0
2498  297.14  290.81  288.44  291.26  293.18  290.06  291.69  293.88  283.79  295.28  290.26  292.94  292.80  290.10  292.55  299.57  0
2499  296.87  287.19  284.73  287.75  289.45  287.30  288.25  290.46  276.90  292.70  287.86  291.96  291.85  289.22  290.48  300.51  0
